"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Trc.1."	"LnPrior"	"LnData"	"LnPosterior"
98358	0.304515	0.910968	37.7554	34.2716	0.000576428	-160.9401	-4896.128	-5057.068
98359	0.304515	0.910968	37.7554	34.2716	0.000411989	-160.9401	-4894.922	-5055.862
98360	0.304515	0.910968	37.7554	34.2716	0.000124247	-160.9401	-4892.907	-5053.847
98361	0.304515	0.911067	37.3524	34.2716	0.000275787	-161.0648	-4893.941	-5055.006
98362	0.304515	0.900998	37.3524	34.2716	0.000378979	-157.589	-4898.216	-5055.805
98363	0.304515	0.900998	36.9794	33.4395	0.000282478	-157.213	-4897.952	-5055.165
98364	0.304515	0.900998	36.8693	33.4395	0.000282478	-157.2384	-4897.966	-5055.205
98365	0.304515	0.900998	36.8693	33.4395	0.000282478	-157.2384	-4897.966	-5055.205
98366	0.304515	0.904521	36.8693	35.5765	0.000282478	-159.69	-4895.855	-5055.545
98367	0.304515	0.904521	36.8693	27.4058	8.36108e-05	-155.9344	-4899.127	-5055.061
98368	0.304515	0.904521	39.1003	27.4058	8.36108e-05	-155.4432	-4903.065	-5058.508
98369	0.306662	0.904521	38.3536	40.3785	0.000272892	-162.8072	-4895.051	-5057.858
98370	0.306662	0.904521	37.887	40.3785	0.000272892	-162.9093	-4894.16	-5057.069
98371	0.306662	0.932807	39.1491	40.3785	0.000317537	-172.5458	-4885.041	-5057.587
98372	0.306662	0.932807	39.1491	40.3785	0.000163358	-172.5458	-4883.956	-5056.502
98373	0.306662	0.932807	39.0518	40.3785	0.000163358	-172.5661	-4883.831	-5056.397
98374	0.300847	0.941531	38.6212	40.3785	0.000127321	-175.7873	-4880.156	-5055.944
98375	0.300847	0.941531	38.6212	42.7868	0.000127321	-177.8664	-4879.39	-5057.256
98376	0.300847	0.941917	38.7184	29.1943	0.000127321	-169.2904	-4885.209	-5054.499
98377	0.300847	0.934882	38.5636	29.1943	0.000108287	-166.8038	-4887.413	-5054.217
98378	0.300847	0.934882	38.5636	29.1943	0.000108287	-166.8038	-4887.413	-5054.217
98379	0.300847	0.934882	38.5636	33.891	2.70407e-05	-168.9723	-4884.283	-5053.256
98380	0.300847	0.934882	38.5636	33.891	2.70407e-05	-168.9723	-4884.283	-5053.256
98381	0.303413	0.913828	38.5636	33.891	2.70407e-05	-161.5455	-4892.471	-5054.017
98382	0.303413	0.962297	38.5636	34.6136	2.70407e-05	-179.3108	-4876.56	-5055.871
98383	0.303413	0.962297	38.5636	34.6136	2.70407e-05	-179.3108	-4876.56	-5055.871
98384	0.303413	0.962297	38.5636	34.6136	3.05692e-05	-179.3108	-4876.593	-5055.904
98385	0.303413	0.928203	38.5636	34.6136	3.05692e-05	-167.0062	-4886.272	-5053.278
98386	0.303413	0.928203	38.4685	34.6136	3.05692e-05	-167.0266	-4886.204	-5053.231
98387	0.30772	0.919442	38.1506	32.8976	0.000306128	-163.0572	-4892.236	-5055.293
98388	0.30772	0.911739	38.1506	40.1682	0.000306128	-165.1768	-4891.947	-5057.124
98389	0.30772	0.911739	38.0933	35.7146	0.000261635	-161.9932	-4893.266	-5055.259
98390	0.30772	0.911739	36.973	27.2736	5.34614e-05	-158.364	-4897.321	-5055.685
98391	0.30772	0.884792	35.81	26.1357	0.000127521	-149.1146	-4908.313	-5057.428
98392	0.30772	0.876257	36.573	30.8564	6.27339e-05	-147.6779	-4906.939	-5054.617
98393	0.30772	0.876257	36.573	30.8564	2.49611e-05	-147.6779	-4906.615	-5054.293
98394	0.308577	0.876257	36.8296	30.8564	2.49611e-05	-147.6167	-4906.96	-5054.576
98395	0.312894	0.876257	36.8296	30.8564	2.49611e-05	-147.6094	-4907.274	-5054.883
98396	0.312894	0.876257	36.8296	35.6065	2.49611e-05	-150.1234	-4904.781	-5054.905
98397	0.312894	0.891056	36.8296	34.3491	2.49611e-05	-154.3466	-4899.964	-5054.311
98398	0.312337	0.891056	36.8296	34.3491	2.49611e-05	-154.3475	-4899.83	-5054.177
98399	0.312337	0.891056	36.8296	32.9467	2.49611e-05	-153.5819	-4900.546	-5054.128
98400	0.312337	0.891056	37.1657	32.9467	2.49611e-05	-153.5046	-4900.528	-5054.033
98401	0.312337	0.891056	37.1657	28.3103	6.96117e-05	-151.5335	-4903.742	-5055.275
98402	0.312337	0.891056	37.1657	28.3103	6.96117e-05	-151.5335	-4903.742	-5055.275
98403	0.312337	0.891056	36.6169	37.4228	6.96117e-05	-156.3501	-4899.021	-5055.371
98404	0.312337	0.891056	36.6169	37.4228	6.96117e-05	-156.3501	-4899.021	-5055.371
98405	0.312337	0.891056	36.6169	37.6731	0.000170941	-156.5258	-4899.615	-5056.141
98406	0.312337	0.891056	36.6169	37.4461	0.000199423	-156.3664	-4899.903	-5056.269
98407	0.312337	0.891056	37.0229	33.84	0.000199423	-154.0158	-4901.302	-5055.318
98408	0.312337	0.898088	37.9094	39.131	0.000199423	-159.7003	-4897.093	-5056.794
98409	0.311439	0.916822	37.9094	39.131	0.000290749	-166.1798	-4890.801	-5056.981
98410	0.311439	0.934325	39.7021	39.131	5.16656e-05	-171.979	-4884.376	-5056.355
98411	0.311439	0.934325	39.7021	39.131	5.16656e-05	-171.979	-4884.376	-5056.355
98412	0.311439	0.934325	39.7021	39.131	5.16656e-05	-171.979	-4884.376	-5056.355
98413	0.311439	0.934325	38.8505	34.2323	8.1507e-05	-168.8868	-4885.691	-5054.578
98414	0.311439	0.934325	38.7459	34.2323	1.23454e-05	-168.909	-4885.177	-5054.086
98415	0.311439	0.934325	38.7459	34.2323	1.23454e-05	-168.909	-4885.177	-5054.086
98416	0.311439	0.934325	40.6125	34.2323	1.23454e-05	-168.5297	-4889.098	-5057.628
98417	0.311439	0.945695	39.8845	36.3864	1.23454e-05	-174.0722	-4881.051	-5055.123
98418	0.311439	0.945695	39.2798	33.9924	3.53264e-05	-172.741	-4881.864	-5054.605
98419	0.294727	0.945695	38.8073	33.9924	0.000164235	-172.8684	-4882.021	-5054.889
98420	0.289361	0.977049	38.8073	33.9924	0.000164235	-184.3955	-4873.707	-5058.103
98421	0.293757	0.977049	39.2453	36.2295	0.000390228	-185.6483	-4873.158	-5058.807
98422	0.293757	0.977049	39.7672	27.7265	7.65003e-05	-181.4674	-4874.948	-5056.416
98423	0.293757	0.977049	39.7672	27.7265	7.65003e-05	-181.4674	-4874.948	-5056.416
98424	0.293757	0.95978	39.5122	27.7265	7.65003e-05	-175.1266	-4880.561	-5055.688
98425	0.299159	0.95978	39.5122	32.3657	1.81618e-05	-176.9817	-4876.898	-5053.88
98426	0.299159	0.95978	39.5122	41.2727	1.81618e-05	-182.974	-4873.273	-5056.247
98427	0.299159	0.95978	39.5122	41.2727	1.81618e-05	-182.974	-4873.273	-5056.247
98428	0.299159	0.95978	39.5122	41.2727	1.81618e-05	-182.974	-4873.273	-5056.247
98429	0.299159	0.930349	39.2993	41.2727	1.81618e-05	-172.3986	-4884.653	-5057.052
98430	0.299159	0.930349	39.4477	41.2096	1.81618e-05	-172.3144	-4885.156	-5057.47
98431	0.299159	0.952903	38.973	41.2096	1.81618e-05	-180.52	-4875.455	-5055.975
98432	0.299159	0.952903	39.8711	41.2096	1.81618e-05	-180.3352	-4876.271	-5056.606
98433	0.299159	0.936901	39.8711	41.2096	1.81618e-05	-174.5622	-4883.46	-5058.022
98434	0.299159	0.936901	39.8711	29.596	1.81618e-05	-167.4069	-4888.493	-5055.9
98435	0.299159	0.936901	39.8711	29.596	1.81618e-05	-167.4069	-4888.493	-5055.9
98436	0.299159	0.936901	39.8711	37.6957	8.98677e-05	-171.828	-4885.126	-5056.954
98437	0.299159	0.936901	38.9303	27.7713	2.79498e-05	-166.9669	-4887.465	-5054.432
98438	0.306637	0.936901	38.3031	27.7713	2.21853e-05	-167.0884	-4887.73	-5054.819
98439	0.306637	0.936901	39.5539	28.3761	2.21853e-05	-167.0201	-4887.953	-5054.973
98440	0.306637	0.936901	39.5539	32.8613	2.21853e-05	-168.9252	-4885.172	-5054.098
98441	0.306637	0.936901	37.8334	32.8613	2.21853e-05	-169.2918	-4885.28	-5054.572
98442	0.306637	0.927274	37.8334	32.8613	0.000134617	-165.8681	-4888.552	-5054.42
98443	0.306637	0.927274	37.8334	32.8613	9.47233e-05	-165.8681	-4888.258	-5054.126
98444	0.306637	0.927274	38.9025	29.8631	5.40353e-06	-164.2742	-4889.522	-5053.796
98445	0.306637	0.927274	38.3728	29.8631	1.97654e-05	-164.3873	-4889.174	-5053.561
98446	0.306637	0.927274	38.7814	29.8631	1.97654e-05	-164.2998	-4889.499	-5053.799
98447	0.306637	0.927274	39.628	29.8631	1.97654e-05	-164.1238	-4891.318	-5055.442
98448	0.306637	0.927274	39.2617	29.8631	1.97654e-05	-164.1991	-4890.337	-5054.536
98449	0.306637	0.927274	39.2617	34.4264	8.65675e-05	-166.4158	-4888.296	-5054.712
98450	0.306637	0.927274	38.3533	34.4264	8.78032e-05	-166.6083	-4887.159	-5053.767
98451	0.297248	0.927274	37.2611	34.4264	8.62531e-05	-166.8667	-4887.759	-5054.626
98452	0.286764	0.927274	37.1721	36.2554	9.37948e-05	-168.0272	-4888.947	-5056.975
98453	0.286764	0.927274	37.6718	36.2554	9.37948e-05	-167.9144	-4888.801	-5056.716
98454	0.286764	0.927274	37.6718	36.2554	9.37948e-05	-167.9144	-4888.801	-5056.716
98455	0.286764	0.927274	37.6718	36.2554	9.37948e-05	-167.9144	-4888.801	-5056.716
98456	0.286764	0.925882	37.6718	36.2554	9.37948e-05	-167.4224	-4889.344	-5056.766
98457	0.286764	0.909416	37.1889	36.2554	9.37948e-05	-161.7709	-4895.522	-5057.293
98458	0.286764	0.909416	37.1889	30.2838	9.37948e-05	-158.6012	-4898.275	-5056.877
98459	0.286764	0.912524	37.1889	30.2838	9.37948e-05	-159.6802	-4896.959	-5056.64
98460	0.307426	0.912524	37.1889	30.2838	7.4876e-05	-159.645	-4894.689	-5054.334
98461	0.291763	0.912524	37.1889	30.2838	7.4876e-05	-159.6716	-4895.271	-5054.943
98462	0.291763	0.912524	37.855	30.2838	7.4876e-05	-159.5219	-4896.021	-5055.543
98463	0.295824	0.912524	37.0888	29.6274	7.4876e-05	-159.4262	-4894.944	-5054.37
98464	0.295824	0.912524	37.0888	29.6274	7.4876e-05	-159.4262	-4894.944	-5054.37
98465	0.295824	0.912524	37.1672	29.6274	7.4876e-05	-159.4083	-4894.954	-5054.363
98466	0.295824	0.922498	37.1672	29.9202	0.0002029	-163.0115	-4892.509	-5055.521
98467	0.295824	0.922498	37.5186	29.9202	0.000368963	-162.9319	-4893.387	-5056.319
98468	0.295824	0.922498	37.8396	29.9202	0.000359811	-162.8602	-4893.356	-5056.216
98469	0.295824	0.922498	37.8396	31.0103	5.78604e-05	-163.3166	-4890.489	-5053.805
98470	0.295824	0.922498	37.8396	31.0103	5.78604e-05	-163.3166	-4890.489	-5053.805
98471	0.312591	0.922498	38.1819	31.0103	9.71874e-05	-163.2129	-4891.638	-5054.851
98472	0.312591	0.922498	38.1819	31.0103	9.71874e-05	-163.2129	-4891.638	-5054.851
98473	0.312591	0.922498	38.1819	31.0103	9.71874e-05	-163.2129	-4891.638	-5054.851
98474	0.312591	0.922498	39.4912	31.0103	9.71874e-05	-162.9358	-4893.169	-5056.105
98475	0.312591	0.921357	38.841	31.0103	4.93229e-05	-162.6702	-4891.967	-5054.637
98476	0.313382	0.921357	38.841	31.0103	4.93229e-05	-162.6689	-4892.13	-5054.799
98477	0.313382	0.921357	38.9233	31.0103	7.90561e-06	-162.6515	-4891.967	-5054.619
98478	0.313382	0.921357	39.7157	31.0103	7.90561e-06	-162.4877	-4893.835	-5056.323
98479	0.313382	0.907808	38.5394	31.0103	7.90561e-06	-158.0096	-4896.756	-5054.766
98480	0.313382	0.907808	38.5394	35.7961	6.27093e-06	-160.5753	-4894.279	-5054.854
98481	0.313382	0.937368	38.5394	38.3888	6.27093e-06	-172.7482	-4883.045	-5055.794
98482	0.313382	0.937368	38.5394	38.3888	4.51333e-05	-172.7482	-4883.282	-5056.03
98483	0.313382	0.937368	39.4501	38.3888	4.51333e-05	-172.5569	-4883.333	-5055.89
98484	0.305922	0.951866	39.4256	35.2546	4.51333e-05	-175.6943	-4878.518	-5054.212
98485	0.305922	0.951866	39.2968	35.2546	4.51333e-05	-175.7209	-4878.456	-5054.177
98486	0.307672	0.951866	39.0181	35.2546	0.000124193	-175.776	-4879.444	-5055.22
98487	0.307672	0.951866	39.0181	35.2546	0.000124193	-175.776	-4879.444	-5055.22
98488	0.307672	0.951866	39.0181	35.2546	1.92663e-05	-175.7761	-4878.686	-5054.462
98489	0.307672	0.951866	38.6243	35.2546	1.92663e-05	-175.8594	-4879.235	-5055.094
98490	0.308945	0.926507	38.566	35.2546	1.92663e-05	-166.7791	-4886.921	-5053.7
98491	0.308945	0.926507	38.566	35.2546	9.57297e-05	-166.7791	-4887.448	-5054.227
98492	0.308945	0.920736	38.7633	35.2546	0.00017402	-164.7041	-4890.368	-5055.072
98493	0.308945	0.920736	38.7633	35.2546	8.90085e-05	-164.7042	-4889.694	-5054.398
98494	0.308945	0.920736	38.7633	35.2546	1.4066e-05	-164.7042	-4889.215	-5053.919
98495	0.308945	0.920736	38.7633	35.2546	1.44791e-05	-164.7042	-4889.232	-5053.936
98496	0.308945	0.928851	38.4199	35.2546	1.44791e-05	-167.6402	-4886.021	-5053.661
98497	0.308945	0.928851	38.4199	34.1577	6.42813e-05	-166.995	-4886.912	-5053.907
98498	0.308945	0.94811	38.4199	34.1577	6.42813e-05	-173.8935	-4881.598	-5055.492
98499	0.308945	0.897448	38.7833	34.1577	6.42813e-05	-155.9872	-4900.964	-5056.951
98500	0.308945	0.939285	38.7833	34.1577	0.000156567	-170.6362	-4884.209	-5054.845
98501	0.308945	0.939285	38.7833	34.1577	0.000156567	-170.6362	-4884.209	-5054.845
98502	0.308945	0.939285	38.9903	34.1577	0.000122152	-170.5925	-4883.995	-5054.587
98503	0.308945	0.939285	38.9903	34.1577	0.000122152	-170.5925	-4883.995	-5054.587
98504	0.308945	0.939285	37.9996	34.1577	0.000122152	-170.8056	-4884.997	-5055.803
98505	0.306717	0.939285	37.9996	34.1577	0.000128402	-170.8094	-4884.512	-5055.322
98506	0.305428	0.939285	39.0289	34.1577	2.2416e-05	-170.5904	-4882.854	-5053.444
98507	0.305428	0.939285	39.0289	34.1577	2.2416e-05	-170.5904	-4882.854	-5053.444
98508	0.305428	0.939285	38.6343	34.1577	2.2416e-05	-170.6739	-4882.782	-5053.456
98509	0.305428	0.939285	38.2615	38.1585	7.88659e-05	-173.3401	-4881.797	-5055.137
98510	0.293356	0.939285	37.78	32.2949	7.88659e-05	-169.8951	-4884.873	-5054.768
98511	0.293356	0.939285	37.78	32.2949	0.000310731	-169.8951	-4886.558	-5056.453
98512	0.303332	0.939285	37.78	32.2949	0.000316471	-169.8781	-4886.821	-5056.699
98513	0.303332	0.907104	37.5337	31.396	0.000316471	-158.1769	-4897.065	-5055.242
98514	0.303332	0.907104	37.6606	31.396	0.000283298	-158.1485	-4896.892	-5055.041
98515	0.303332	0.906205	37.6606	31.0524	0.000183293	-157.6835	-4896.724	-5054.408
98516	0.303332	0.938403	37.0664	33.3344	0.000176672	-170.2557	-4887.756	-5058.011
98517	0.303332	0.938403	39.117	33.3344	0.000176672	-169.8064	-4884.693	-5054.5
98518	0.303332	0.938403	40.2381	33.3344	0.000176672	-169.5786	-4887.434	-5057.013
98519	0.303332	0.945882	39.9294	33.3344	0.000212668	-172.33	-4883.36	-5055.69
98520	0.303332	0.945882	39.5189	38.3288	0.000212668	-175.576	-4880.445	-5056.021
98521	0.303332	0.950586	39.5189	38.3288	0.000468604	-177.2796	-4880.571	-5057.851
98522	0.303332	0.950586	39.9283	39.9845	0.000475976	-178.4652	-4880.547	-5059.012
98523	0.303332	0.950586	39.9283	26.8996	0.000317779	-171.4298	-4886.251	-5057.681
98524	0.290118	0.981064	40.0132	39.4868	0.000321175	-189.3281	-4870.323	-5059.651
98525	0.290118	0.979887	40.0132	34.6337	0.000321175	-185.575	-4872.556	-5058.131
98526	0.290118	0.979887	40.1567	34.6337	0.000358086	-185.5464	-4872.901	-5058.448
98527	0.290118	0.979887	40.1567	34.6337	5.28698e-05	-185.5464	-4870.706	-5056.253
98528	0.290118	0.979887	40.1567	34.6337	5.28698e-05	-185.5464	-4870.706	-5056.253
98529	0.290118	0.979887	39.6244	34.6337	5.28698e-05	-185.6534	-4870.622	-5056.275
98530	0.303586	0.979887	41.3118	34.6337	5.28698e-05	-185.3009	-4870.964	-5056.265
98531	0.313281	0.979887	41.3118	34.6337	5.28698e-05	-185.2845	-4872.242	-5057.526
98532	0.294883	0.979887	41.3118	34.6337	5.28698e-05	-185.3157	-4871.837	-5057.152
98533	0.294883	0.979887	41.0173	34.6337	6.49339e-05	-185.3712	-4871.165	-5056.536
98534	0.294883	0.979887	41.0173	34.6337	4.98094e-05	-185.3712	-4871.05	-5056.421
98535	0.294883	0.979887	41.0173	28.4253	7.17425e-05	-182.508	-4874.584	-5057.092
98536	0.294883	0.979887	41.4472	33.7697	7.17425e-05	-184.7997	-4872.767	-5057.566
98537	0.294883	0.979887	40.6568	30.8492	8.61065e-05	-183.5114	-4872.532	-5056.044
98538	0.294883	0.979887	40.6568	30.8492	8.61065e-05	-183.5114	-4872.532	-5056.044
98539	0.294883	0.979887	40.8742	30.8492	0.000219598	-183.4696	-4873.817	-5057.287
98540	0.294883	0.979887	40.8742	30.8492	0.000219598	-183.4696	-4873.817	-5057.287
98541	0.306387	0.979887	40.8742	30.8492	0.000219598	-183.4501	-4873.713	-5057.163
98542	0.306387	0.979887	40.8742	30.8492	0.000207744	-183.4501	-4873.594	-5057.044
98543	0.30676	0.979887	40.4368	30.8492	0.000207744	-183.534	-4873.567	-5057.101
98544	0.30676	0.979887	40.4368	30.8492	0.000311498	-183.534	-4874.334	-5057.868
98545	0.30676	0.979887	40.4237	30.8492	0.000146915	-183.5366	-4873.125	-5056.661
98546	0.30676	0.979887	40.4237	30.8492	0.000146915	-183.5366	-4873.125	-5056.661
98547	0.30676	0.979887	40.6144	30.8492	0.000181617	-183.4995	-4873.356	-5056.856
98548	0.30676	0.979887	40.6144	30.8492	2.68616e-05	-183.4995	-4872.237	-5055.737
98549	0.30676	0.979887	40.6144	30.8492	1.82185e-05	-183.4995	-4872.152	-5055.651
98550	0.30676	0.979887	40.4164	30.8492	1.82185e-05	-183.5381	-4872.186	-5055.724
98551	0.30676	0.979887	39.6213	30.8492	1.30007e-06	-183.6969	-4872.986	-5056.683
98552	0.30676	0.979887	39.6213	37.5777	1.30007e-06	-187.5223	-4869.662	-5057.184
98553	0.305208	0.979887	39.6213	37.5777	1.30007e-06	-187.525	-4869.313	-5056.838
98554	0.305208	0.979887	39.6213	30.3875	5.84401e-05	-183.5034	-4873.341	-5056.845
98555	0.293148	0.976345	39.6213	36.902	5.84401e-05	-185.7545	-4870.326	-5056.081
98556	0.293148	0.976345	39.6213	27.1001	5.84401e-05	-181.0491	-4875.551	-5056.6
98557	0.293148	0.976345	40.1493	39.2702	5.83186e-05	-187.3615	-4869.616	-5056.977
98558	0.293148	0.976345	40.3211	34.8525	5.83186e-05	-184.3127	-4871.453	-5055.765
98559	0.293148	0.976345	40.3211	34.8525	0.000103056	-184.3127	-4871.761	-5056.073
98560	0.293148	0.976345	40.4217	34.8525	9.98332e-05	-184.2929	-4871.876	-5056.169
98561	0.293148	0.976345	40.2787	34.8525	0.000128598	-184.321	-4871.906	-5056.227
98562	0.288921	0.976345	40.2787	34.8525	2.77991e-05	-184.3283	-4872.277	-5056.605
98563	0.288921	0.976345	38.938	35.6417	0.000334571	-185.083	-4874.175	-5059.258
98564	0.290684	0.976345	40.3317	35.6417	0.000334571	-184.7961	-4873.593	-5058.389
98565	0.299931	0.976345	40.3317	35.6417	0.000289797	-184.7804	-4872.155	-5056.935
98566	0.299931	0.976345	40.6824	35.6417	0.000187452	-184.712	-4871.761	-5056.473
98567	0.299931	0.976345	40.8595	35.6417	0.00010224	-184.678	-4871.442	-5056.12
98568	0.307066	0.975217	40.6443	35.6417	0.00010224	-184.2866	-4871.826	-5056.113
98569	0.307066	0.975217	40.6443	39.4392	0.000170972	-186.951	-4870.818	-5057.769
98570	0.307066	0.971873	40.6443	29.3614	0.000170972	-179.9014	-4876.883	-5056.784
98571	0.307066	0.971873	40.9082	29.3614	0.000170972	-179.8507	-4877.235	-5057.085
98572	0.307066	0.971873	40.9082	35.8076	0.000120432	-183.0956	-4873.376	-5056.471
98573	0.307066	0.987363	40.9082	37.4661	0.000105207	-190.0026	-4867.479	-5057.481
98574	0.307066	1.00571	40.1522	37.4661	0.000105207	-197.1469	-4864.606	-5061.753
98575	0.307066	0.938677	39.3926	29.7556	0.000105207	-168.1886	-4886.632	-5054.82
98576	0.307066	0.938677	39.5507	29.7556	0.0001375	-168.1562	-4887.126	-5055.283
98577	0.307066	0.938677	39.7513	35.5099	0.0001375	-171.0231	-4884.431	-5055.454
98578	0.307066	0.938677	38.2548	35.5099	0.0001375	-171.3373	-4883.745	-5055.082
98579	0.307066	0.938677	38.1571	35.5099	0.000180148	-171.3586	-4884.205	-5055.563
98580	0.303041	0.938677	39.1486	35.5099	0.000144653	-171.1538	-4883.415	-5054.568
98581	0.303041	0.938677	39.3831	35.5099	0.000142868	-171.1051	-4883.728	-5054.834
98582	0.303041	0.938677	38.5785	35.5099	4.44347e-05	-171.2742	-4882.444	-5053.719
98583	0.303041	0.938677	38.5785	35.5099	0.000141219	-171.2742	-4883.056	-5054.33
98584	0.303041	0.938677	38.3215	35.8015	3.20816e-05	-171.5123	-4882.243	-5053.755
98585	0.303041	0.938677	38.3215	35.8015	3.20816e-05	-171.5123	-4882.243	-5053.755
98586	0.303041	0.938677	38.2171	35.8015	3.20816e-05	-171.535	-4882.357	-5053.892
98587	0.303041	0.938677	38.2171	28.998	3.20816e-05	-168.1605	-4886.024	-5054.185
98588	0.303041	0.938677	38.2171	39.3658	3.20816e-05	-174.0418	-4880.951	-5054.993
98589	0.303041	0.923145	38.2171	26.4664	6.54567e-05	-161.8608	-4893.075	-5054.936
98590	0.303041	0.923145	37.7471	32.0921	6.54567e-05	-164.0524	-4889.427	-5053.48
98591	0.303041	0.923145	37.7471	32.0921	6.54567e-05	-164.0524	-4889.427	-5053.48
98592	0.303041	0.923145	37.7471	32.0921	6.54567e-05	-164.0524	-4889.427	-5053.48
98593	0.303041	0.923145	38.3639	32.0921	7.55391e-05	-163.917	-4889.577	-5053.494
98594	0.303041	0.923145	37.7706	32.0921	0.000106419	-164.0472	-4889.716	-5053.763
98595	0.303041	0.923145	37.7706	39.5659	0.000106419	-168.7793	-4886.445	-5055.224
98596	0.303041	0.923145	38.435	35.1331	0.000192108	-165.5575	-4889.005	-5054.562
98597	0.303041	0.920249	38.435	35.1331	0.000149064	-164.5397	-4889.768	-5054.307
98598	0.303041	0.920249	37.3584	35.1331	0.000149064	-164.7777	-4889.781	-5054.558
98599	0.302815	0.920249	38.372	35.1331	0.000149064	-164.5537	-4889.73	-5054.284
98600	0.302815	0.93233	39.0824	35.1331	0.000149064	-168.6711	-4885.977	-5054.648
98601	0.302815	0.93233	39.0824	35.1331	0.000149064	-168.6711	-4885.977	-5054.648
98602	0.302815	0.93233	38.3566	35.1331	0.000149064	-168.8255	-4885.341	-5054.167
98603	0.302815	0.93233	38.4946	35.1331	0.000142751	-168.7958	-4885.298	-5054.094
98604	0.302815	0.918061	38.4946	35.1331	0.000410228	-163.7604	-4892.67	-5056.43
98605	0.302815	0.918061	37.6352	35.1331	0.000370201	-163.9489	-4891.783	-5055.732
98606	0.302815	0.918061	37.6352	35.1331	0.000370201	-163.9489	-4891.783	-5055.732
98607	0.302815	0.918061	37.9846	35.1331	0.000370201	-163.8713	-4891.772	-5055.644
98608	0.302815	0.929343	37.952	35.1331	0.000246221	-167.8531	-4887.211	-5055.064
98609	0.302815	0.93706	37.9915	36.1459	0.000330728	-171.226	-4885.122	-5056.348
98610	0.308331	0.93706	39.3672	35.7239	0.000448319	-170.6544	-4886.552	-5057.206
98611	0.308331	0.938981	39.3672	28.5524	0.000448319	-167.8599	-4889.858	-5057.717
98612	0.308331	0.938981	38.4359	31.6776	0.000368797	-169.3208	-4887.332	-5056.653
98613	0.308331	0.938981	37.9623	28.4659	5.36445e-06	-168.1302	-4887.491	-5055.621
98614	0.308331	0.938981	38.2582	28.4659	5.36445e-06	-168.0655	-4886.944	-5055.009
98615	0.308331	0.938981	38.2582	28.3018	5.36445e-06	-168.0104	-4887.079	-5055.09
98616	0.308331	0.938981	38.2582	28.3018	5.36445e-06	-168.0104	-4887.079	-5055.09
98617	0.308331	0.938981	39.0596	28.3018	5.36445e-06	-167.8394	-4886.652	-5054.491
98618	0.308331	0.938981	39.0596	28.3018	8.8625e-05	-167.8394	-4887.221	-5055.06
98619	0.308331	0.938981	39.0596	28.3018	8.8625e-05	-167.8394	-4887.221	-5055.06
98620	0.308331	0.923857	39.0596	28.3018	8.8625e-05	-162.4649	-4892.908	-5055.373
