"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"LnPrior"	"LnData"	"LnPosterior"
95799	0.243825	3.61774	137.587	21.7199	-49.20734	-4645.948	-4695.155
95800	0.235438	3.61774	137.587	27.1199	-53.40188	-4644.145	-4697.547
95801	0.235438	3.61774	137.113	25.1491	-51.36974	-4645.937	-4697.307
95802	0.235438	3.61774	137.113	24.3191	-50.71456	-4646.548	-4697.263
95803	0.264684	3.61774	137.113	24.3191	-50.71521	-4647.449	-4698.164
95804	0.264684	3.58365	140.615	24.3191	-53.53121	-4641.66	-4695.191
95805	0.268376	3.58365	140.615	20.9508	-51.15535	-4646.814	-4697.969
95806	0.244192	3.58365	140.615	20.9508	-51.1548	-4644.624	-4695.778
95807	0.244192	3.58365	140.615	18.67	-49.80361	-4647.526	-4697.329
95808	0.244192	3.58365	138.832	20.4869	-49.44174	-4645.899	-4695.341
95809	0.244192	3.55761	138.832	20.5813	-49.54228	-4645.985	-4695.527
95810	0.244192	3.64554	138.832	19.9038	-48.98854	-4647.037	-4696.025
95811	0.244192	3.64978	138.645	19.9038	-48.83437	-4647.362	-4696.196
95812	0.244192	3.64978	138.645	24.7551	-52.19722	-4642.425	-4694.622
95813	0.244192	3.64978	137.28	23.5197	-50.18762	-4645.385	-4695.573
95814	0.244192	3.56215	137.28	23.5197	-50.32769	-4643.859	-4694.186
95815	0.244192	3.55522	137.28	27.0573	-53.20971	-4641.157	-4694.366
95816	0.244192	3.61059	137.28	23.7613	-50.43009	-4644.157	-4694.587
95817	0.244192	3.61489	136.875	23.7613	-50.11064	-4644.784	-4694.894
95818	0.244192	3.54577	136.875	23.7613	-50.22158	-4643.985	-4694.207
95819	0.244192	3.47281	131.024	23.7613	-46.01308	-4649.542	-4695.555
95820	0.244192	3.47281	131.024	27.3536	-48.96703	-4646.826	-4695.793
95821	0.244192	3.47281	135.387	31.4505	-56.16018	-4640.46	-4696.621
95822	0.244192	3.47281	135.387	21.3443	-47.5104	-4647.659	-4695.169
95823	0.244192	3.47281	135.387	21.3443	-47.5104	-4647.659	-4695.169
95824	0.243627	3.47281	135.387	21.3443	-47.51038	-4647.831	-4695.342
95825	0.255239	3.47281	135.387	21.3443	-47.51064	-4646.684	-4694.194
95826	0.250742	3.47281	134.003	26.6521	-50.51033	-4642.947	-4693.457
95827	0.250742	3.47281	134.003	26.6521	-50.51033	-4642.947	-4693.457
95828	0.250742	3.47281	134.003	26.6521	-50.51033	-4642.947	-4693.457
95829	0.250742	3.44951	134.003	27.2858	-51.1053	-4642.456	-4693.561
95830	0.250742	3.48962	134.629	27.2858	-51.50462	-4642.046	-4693.551
95831	0.250742	3.48962	138.488	27.0927	-54.28821	-4640.333	-4694.621
95832	0.250742	3.59704	138.488	27.0927	-54.11482	-4639.406	-4693.521
95833	0.250742	3.59704	138.488	27.0927	-54.11482	-4639.406	-4693.521
95834	0.250742	3.59704	138.488	27.0927	-54.11482	-4639.406	-4693.521
95835	0.250742	3.52794	138.488	27.0927	-54.22602	-4639.508	-4693.734
95836	0.250742	3.59529	138.488	27.0927	-54.11762	-4639.403	-4693.52
95837	0.250742	3.59529	138.488	25.2735	-52.57619	-4640.768	-4693.344
95838	0.250742	3.59529	136.757	22.592	-49.20154	-4645.301	-4694.502
95839	0.250742	3.59529	136.757	22.592	-49.20154	-4645.301	-4694.502
95840	0.253707	3.60484	136.577	22.8906	-49.26007	-4645.858	-4695.118
95841	0.253707	3.59378	136.208	26.3175	-51.68325	-4643.086	-4694.769
95842	0.253707	3.62473	140.604	26.3175	-55.08072	-4638.307	-4693.387
95843	0.253707	3.62473	140.604	26.3175	-55.08072	-4638.307	-4693.387
95844	0.253707	3.58521	140.604	26.3175	-55.14389	-4638.348	-4693.492
95845	0.253707	3.62354	140.604	26.3175	-55.08261	-4638.295	-4693.377
95846	0.253707	3.62354	140.604	28.1027	-56.66858	-4637.078	-4693.747
95847	0.253707	3.62354	140.604	28.1027	-56.66858	-4637.078	-4693.747
95848	0.253707	3.59658	140.604	28.1027	-56.71165	-4637.04	-4693.752
95849	0.253707	3.71415	140.604	28.1027	-56.52516	-4638.995	-4695.52
95850	0.239983	3.71415	141.935	22.7591	-53.23924	-4642.427	-4695.667
95851	0.239983	3.71415	141.935	25.2139	-55.10354	-4640.387	-4695.491
95852	0.239983	3.70532	141.935	23.9195	-54.10441	-4641.357	-4695.462
95853	0.250354	3.70532	140.045	23.9195	-52.57447	-4642.418	-4694.993
95854	0.250354	3.66441	141.372	23.9195	-53.70981	-4639.844	-4693.553
95855	0.250354	3.66441	141.372	23.9195	-53.70981	-4639.844	-4693.553
95856	0.250354	3.66441	137.803	23.9195	-50.86891	-4644.661	-4695.53
95857	0.250354	3.66441	141.433	23.058	-53.12233	-4640.634	-4693.756
95858	0.250354	3.6428	141.433	24.7725	-54.45384	-4638.933	-4693.387
95859	0.250354	3.69184	144.38	21.2416	-54.2759	-4640.466	-4694.742
95860	0.250354	3.63502	139.695	25.4046	-53.57353	-4639.945	-4693.519
95861	0.250354	3.63502	139.695	25.4046	-53.57353	-4639.945	-4693.519
95862	0.250354	3.63502	139.695	25.9903	-54.05841	-4639.495	-4693.553
95863	0.250354	3.53188	139.695	25.9903	-54.22387	-4639.977	-4694.201
95864	0.250354	3.61595	139.735	23.1351	-51.88702	-4641.644	-4693.531
95865	0.250354	3.58288	139.735	20.4049	-50.10855	-4644.617	-4694.725
95866	0.250354	3.58534	139.735	21.0571	-50.51502	-4643.801	-4694.316
95867	0.250354	3.61382	139.735	26.08	-54.20016	-4639.142	-4693.343
95868	0.250354	3.61382	139.735	26.08	-54.20016	-4639.142	-4693.343
95869	0.250354	3.61382	139.735	28.4332	-56.29507	-4637.576	-4693.871
95870	0.250354	3.61382	139.735	24.3606	-52.8095	-4640.548	-4693.358
95871	0.251318	3.61382	139.735	24.3606	-52.80952	-4640.509	-4693.319
95872	0.251318	3.54569	139.735	26.1104	-54.33518	-4639.459	-4693.794
95873	0.251318	3.57	139.735	26.1104	-54.29604	-4639.135	-4693.431
95874	0.251318	3.57	139.735	26.1104	-54.29604	-4639.135	-4693.431
95875	0.24914	3.57	138.331	25.5073	-52.6844	-4640.668	-4693.352
95876	0.24914	3.5862	138.177	26.4419	-53.32159	-4640.172	-4693.494
95877	0.24914	3.64564	138.177	26.4419	-53.22672	-4641.295	-4694.522
95878	0.24914	3.64564	141.039	26.4419	-55.50504	-4638.044	-4693.549
95879	0.24914	3.64564	141.039	26.4419	-55.50504	-4638.044	-4693.549
95880	0.24914	3.64564	141.039	20.2999	-50.99173	-4643.922	-4694.914
95881	0.24914	3.64564	141.039	21.8471	-51.98646	-4642.08	-4694.067
95882	0.24914	3.64564	141.039	21.8471	-51.98646	-4642.08	-4694.067
95883	0.24914	3.64564	141.039	21.8471	-51.98646	-4642.08	-4694.067
95884	0.24914	3.61625	139.579	21.8471	-50.86071	-4643.167	-4694.028
95885	0.24914	3.57637	144.05	21.8471	-54.58285	-4643.106	-4697.689
95886	0.24914	3.63478	143.899	24.4375	-56.24223	-4638.527	-4694.769
95887	0.24914	3.63478	143.899	27.7251	-59.01452	-4636.139	-4695.153
95888	0.24914	3.63478	138.49	27.7251	-54.62302	-4639.723	-4694.346
95889	0.24914	3.60237	140.84	27.7251	-56.54675	-4637.455	-4694.001
95890	0.24914	3.60237	140.84	26.5276	-55.48688	-4638.261	-4693.748
95891	0.24914	3.60237	140.84	26.5276	-55.48688	-4638.261	-4693.748
95892	0.256708	3.60237	140.971	24.5964	-54.00452	-4639.565	-4693.569
95893	0.256708	3.6924	139.513	24.5964	-52.69146	-4643.262	-4695.954
95894	0.24732	3.6924	139.513	22.566	-51.18214	-4644.035	-4695.217
95895	0.24732	3.6924	142.602	28.9125	-58.95124	-4635.628	-4694.58
95896	0.24732	3.6924	144.159	32.0168	-63.41107	-4633.078	-4696.489
95897	0.24732	3.6924	144.159	32.0168	-63.41107	-4633.078	-4696.489
95898	0.244458	3.71347	145.96	27.3813	-60.32993	-4635.497	-4695.827
95899	0.244458	3.7243	145.96	27.4823	-60.40349	-4635.206	-4695.609
95900	0.244458	3.74175	145.96	23.8571	-57.37894	-4637.647	-4695.026
95901	0.244458	3.74175	140.619	23.8571	-52.93049	-4642.862	-4695.792
95902	0.244458	3.7022	140.619	23.8571	-52.99257	-4641.756	-4694.748
95903	0.244458	3.7022	140.619	23.8571	-52.99257	-4641.756	-4694.748
95904	0.244458	3.7022	140.619	25.2787	-54.10521	-4640.571	-4694.676
95905	0.248733	3.7022	141.51	25.2787	-54.82806	-4639.14	-4693.968
95906	0.247907	3.7022	141.51	25.9045	-55.34352	-4638.651	-4693.994
95907	0.247907	3.71006	141.51	27.8753	-57.05678	-4637.516	-4694.572
95908	0.247907	3.60784	141.51	27.8753	-57.21882	-4637.246	-4694.465
95909	0.255031	3.60784	141.51	22.6359	-52.97391	-4640.955	-4693.929
95910	0.255031	3.63873	141.51	22.6359	-52.92467	-4640.991	-4693.916
95911	0.255031	3.63873	138.404	22.6359	-50.44139	-4644.594	-4695.036
95912	0.255031	3.63873	138.627	28.4348	-55.37955	-4639.462	-4694.841
95913	0.255031	3.63873	138.627	25.3577	-52.68445	-4641.79	-4694.474
95914	0.255031	3.55669	138.627	26.2361	-53.54646	-4639.736	-4693.282
95915	0.255031	3.60734	138.627	26.2361	-53.46519	-4640.243	-4693.708
95916	0.255031	3.58121	142.083	26.2361	-56.2838	-4637.945	-4694.229
95917	0.255031	3.57477	140.246	24.7025	-53.54746	-4639.883	-4693.43
95918	0.255031	3.57477	138.428	24.7025	-52.10557	-4641.227	-4693.333
95919	0.255031	3.57477	138.428	24.7025	-52.10557	-4641.227	-4693.333
95920	0.247453	3.57477	136.973	28.4392	-54.19842	-4640.071	-4694.27
95921	0.247453	3.58515	136.973	28.4392	-54.18176	-4640.225	-4694.406
95922	0.247453	3.49175	136.113	28.4392	-53.67449	-4640.622	-4694.297
95923	0.247453	3.52032	136.113	28.4392	-53.6281	-4640.495	-4694.123
95924	0.247453	3.52032	136.113	28.4392	-53.6281	-4640.495	-4694.123
95925	0.247453	3.52032	136.113	30.039	-55.17928	-4639.606	-4694.786
95926	0.247453	3.52046	136.113	21.2307	-47.90871	-4646.46	-4694.369
95927	0.247453	3.52046	136.113	21.2307	-47.90871	-4646.46	-4694.369
95928	0.247453	3.52046	138.224	25.4375	-52.62289	-4641.46	-4694.083
95929	0.247453	3.49561	137.61	25.4375	-52.18484	-4642.111	-4694.296
95930	0.247453	3.49561	137.61	26.3769	-52.97043	-4641.443	-4694.413
95931	0.247453	3.46728	137.61	26.3769	-53.01659	-4642.22	-4695.236
95932	0.247453	3.46728	137.61	24.9321	-51.82293	-4643.292	-4695.115
95933	0.247453	3.64412	137.61	26.3826	-52.73658	-4642.172	-4694.909
95934	0.252537	3.64412	137.61	23.528	-50.45812	-4644.829	-4695.287
95935	0.248579	3.54026	137.61	23.528	-50.62442	-4642.902	-4693.527
95936	0.248579	3.52935	137.61	22.0358	-49.58067	-4644.411	-4693.991
95937	0.248579	3.52935	137.61	22.0358	-49.58067	-4644.411	-4693.991
95938	0.248579	3.52935	137.61	22.0358	-49.58067	-4644.411	-4693.991
95939	0.248579	3.52935	137.61	16.1342	-46.25575	-4653.176	-4699.432
95940	0.248579	3.52935	137.61	16.1342	-46.25575	-4653.176	-4699.432
95941	0.248579	3.52935	137.61	16.3315	-46.34438	-4652.788	-4699.133
95942	0.248579	3.52935	137.61	16.3315	-46.34438	-4652.788	-4699.133
95943	0.248579	3.52935	137.61	16.3315	-46.34438	-4652.788	-4699.133
95944	0.248579	3.52935	137.61	16.3315	-46.34438	-4652.788	-4699.133
95945	0.248579	3.52935	137.61	16.3315	-46.34438	-4652.788	-4699.133
95946	0.248579	3.52935	137.61	24.6663	-51.51161	-4641.999	-4693.51
95947	0.248579	3.63852	138.724	22.0153	-50.2624	-4644.265	-4694.527
95948	0.248579	3.63852	142.951	22.0153	-53.67961	-4640.972	-4694.651
95949	0.248579	3.71368	142.951	27.2111	-57.63698	-4636.405	-4694.042
95950	0.248579	3.69682	145.587	22.7339	-56.30795	-4638.596	-4694.904
95951	0.244373	3.69682	145.587	27.3523	-60.01049	-4635.98	-4695.99
95952	0.244373	3.78632	145.587	28.1508	-60.59715	-4634.667	-4695.264
95953	0.254883	3.78632	145.587	28.8279	-61.23357	-4633.859	-4695.092
95954	0.254883	3.78632	145.636	28.6518	-61.10865	-4633.927	-4695.035
95955	0.254883	3.72069	145.282	26.4159	-58.89328	-4635.125	-4694.019
95956	0.254883	3.66357	145.282	26.4159	-58.98335	-4635.656	-4694.639
95957	0.254883	3.66357	145.282	26.4159	-58.98335	-4635.656	-4694.639
95958	0.263845	3.80352	145.282	26.4159	-58.76431	-4638.877	-4697.641
95959	0.258845	3.78403	145.282	26.4159	-58.79445	-4636.575	-4695.369
95960	0.240835	3.78403	145.282	23.9526	-56.80529	-4638.749	-4695.555
95961	0.240835	3.75208	145.282	23.2336	-56.32032	-4639.397	-4695.717
95962	0.240835	3.75208	145.282	23.2336	-56.32032	-4639.397	-4695.717
95963	0.240835	3.75208	145.282	25.6768	-58.22166	-4637.455	-4695.677
95964	0.240835	3.75208	145.282	26.3336	-58.77349	-4637.009	-4695.782
95965	0.240835	3.75208	145.282	26.2058	-58.66473	-4637.095	-4695.76
95966	0.240835	3.74818	145.227	26.2058	-58.62365	-4637.136	-4695.76
95967	0.240835	3.86836	148.058	26.4904	-61.13332	-4635.085	-4696.218
95968	0.249955	3.86836	148.058	27.6408	-62.1489	-4633.108	-4695.257
95969	0.249955	3.81745	148.269	24.906	-60.08647	-4634.39	-4694.477
95970	0.249955	3.81745	148.269	23.7758	-59.21206	-4635.374	-4694.586
95971	0.251131	3.84178	148.269	23.7758	-59.17455	-4635.495	-4694.669
95972	0.240474	3.84178	148.269	23.7758	-59.17431	-4637.024	-4696.199
95973	0.240474	3.84178	148.269	23.2007	-58.74906	-4637.514	-4696.263
95974	0.240474	3.84178	148.269	23.2007	-58.74906	-4637.514	-4696.263
95975	0.240474	3.84178	148.269	23.2007	-58.74906	-4637.514	-4696.263
95976	0.240474	3.84178	148.269	23.2007	-58.74906	-4637.514	-4696.263
95977	0.240474	3.84178	148.269	23.2007	-58.74906	-4637.514	-4696.263
95978	0.240474	3.84902	148.269	22.3528	-58.13498	-4638.3	-4696.435
95979	0.240474	3.84902	148.269	22.143	-57.99025	-4638.507	-4696.497
95980	0.240474	3.84902	148.269	24.2375	-59.51422	-4636.637	-4696.151
95981	0.240474	3.74355	148.269	24.2375	-59.67779	-4638.466	-4698.144
95982	0.240474	3.76112	148.269	24.2375	-59.65035	-4637.874	-4697.524
95983	0.240474	3.77098	141.921	21.6519	-52.37695	-4644.477	-4696.854
95984	0.240474	3.77098	143.547	23.2388	-54.83012	-4640.932	-4695.762
95985	0.240474	3.76366	143.547	23.2388	-54.84153	-4640.841	-4695.683
95986	0.240474	3.69533	142.898	23.2388	-54.40827	-4641.13	-4695.538
95987	0.240474	3.69533	142.898	28.2831	-58.59724	-4637.504	-4696.102
95988	0.240474	3.7474	142.898	28.2831	-58.5155	-4637.624	-4696.139
95989	0.240474	3.7474	142.898	26.2945	-56.74257	-4638.885	-4695.627
95990	0.240474	3.81825	146.11	26.913	-59.88074	-4636.182	-4696.063
95991	0.240474	3.82288	146.11	27.7435	-60.61538	-4635.71	-4696.326
95992	0.255848	3.72793	146.11	27.7435	-60.76347	-4633.725	-4694.489
95993	0.255848	3.80541	145.843	27.7435	-60.41382	-4634.83	-4695.244
95994	0.255848	3.82339	145.843	21.5584	-55.52427	-4640.843	-4696.368
95995	0.255848	3.82339	145.843	21.5584	-55.52427	-4640.843	-4696.368
95996	0.255848	3.82339	145.843	21.5584	-55.52427	-4640.843	-4696.368
95997	0.255848	3.82339	145.843	27.1104	-59.81806	-4635.761	-4695.579
95998	0.255848	3.78107	145.843	27.1104	-59.88363	-4634.747	-4694.631
95999	0.255848	3.78107	147.185	27.1104	-61.04413	-4633.519	-4694.563
96000	0.255848	3.78107	147.185	27.1104	-61.04413	-4633.519	-4694.563
96001	0.255848	3.78107	147.185	22.5945	-57.45811	-4637.407	-4694.865
96002	0.255848	3.78107	147.185	23.8194	-58.35013	-4636.189	-4694.539
96003	0.255848	3.77307	147.185	25.3767	-59.58339	-4634.792	-4694.376
96004	0.255848	3.77307	147.791	25.458	-60.18012	-4634.345	-4694.525
96005	0.255848	3.75992	147.791	25.837	-60.51367	-4634.094	-4694.608
96006	0.255848	3.75992	147.633	21.1891	-56.93361	-4638.685	-4695.619
96007	0.255848	3.75992	149.142	22.4555	-59.11876	-4636.685	-4695.804
96008	0.255848	3.75992	149.142	22.4555	-59.11876	-4636.685	-4695.804
96009	0.255848	3.78746	149.142	23.7685	-60.02716	-4635.054	-4695.081
96010	0.257601	3.78985	149.142	23.3433	-59.70787	-4635.677	-4695.385
96011	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96012	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96013	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96014	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96015	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96016	0.257601	3.78985	147.464	23.3433	-58.22611	-4636.718	-4694.944
96017	0.257601	3.78985	146.112	23.3433	-57.05325	-4638.102	-4695.156
96018	0.250239	3.68815	146.112	23.3433	-57.21228	-4637.897	-4695.11
96019	0.250239	3.68815	141.017	21.2079	-51.47862	-4643.383	-4694.861
96020	0.250239	3.68815	141.017	25.8207	-54.89474	-4639.009	-4693.904
96021	0.250239	3.68815	141.017	23.0433	-52.73589	-4641.411	-4694.147
96022	0.24724	3.72908	140.063	23.0433	-51.90372	-4643.975	-4695.879
96023	0.24724	3.72908	142.239	23.7769	-54.20913	-4640.135	-4694.344
96024	0.23661	3.72908	142.239	23.7769	-54.2089	-4642.544	-4696.753
96025	0.23661	3.72908	142.239	23.7769	-54.2089	-4642.544	-4696.753
96026	0.23661	3.72908	142.239	23.7769	-54.2089	-4642.544	-4696.753
96027	0.23661	3.7736	142.239	30.9053	-60.50953	-4638.641	-4699.15
96028	0.23661	3.7736	142.239	30.9053	-60.50953	-4638.641	-4699.15
96029	0.23661	3.7736	142.239	30.9053	-60.50953	-4638.641	-4699.15
96030	0.23661	3.7736	142.239	30.9053	-60.50953	-4638.641	-4699.15
96031	0.23661	3.67995	142.239	30.9053	-60.65641	-4638.275	-4698.932
96032	0.2522	3.72336	148.312	22.7871	-58.6739	-4637.275	-4695.949
96033	0.2522	3.74909	148.312	22.7871	-58.6336	-4636.693	-4695.326
96034	0.2522	3.83132	148.312	25.3778	-60.48345	-4634.025	-4694.508
96035	0.2522	3.83132	147.67	26.489	-60.8489	-4633.764	-4694.613
96036	0.250891	3.83132	147.67	21.8092	-57.2643	-4637.922	-4695.186
96037	0.250891	3.83132	147.67	21.8092	-57.2643	-4637.922	-4695.186
96038	0.251604	3.79304	147.67	23.3379	-58.39815	-4636.083	-4694.481
96039	0.251604	3.79304	147.67	23.3379	-58.39815	-4636.083	-4694.481
96040	0.251604	3.79304	149.508	23.3379	-60.02648	-4635.235	-4695.261
96041	0.251604	3.80164	149.508	25.4024	-61.61274	-4633.354	-4694.967
96042	0.251604	3.89355	149.508	25.4024	-61.47137	-4633.668	-4695.139
96043	0.251604	3.81882	149.508	23.9767	-60.46328	-4634.413	-4694.876
96044	0.251604	3.81882	149.508	29.885	-65.64629	-4630.253	-4695.899
96045	0.251604	3.81882	146.188	29.885	-62.72977	-4632.926	-4695.655
96046	0.251604	3.78058	145.735	29.7703	-62.28492	-4632.856	-4695.141
96047	0.251604	3.78058	145.735	25.9178	-58.76461	-4635.359	-4694.124
96048	0.251604	3.78058	145.735	25.9178	-58.76461	-4635.359	-4694.124
96049	0.251604	3.78058	145.735	22.9494	-56.4572	-4637.963	-4694.421
96050	0.250779	3.78058	146.347	22.9494	-56.98397	-4637.389	-4694.373
96051	0.250779	3.78058	145.912	22.0469	-55.97792	-4638.688	-4694.666
96052	0.257047	3.76948	145.912	22.7578	-56.49021	-4638.44	-4694.931
96053	0.257047	3.76948	145.912	27.9688	-60.73477	-4634.102	-4694.836
96054	0.251908	3.70865	145.912	27.9688	-60.82987	-4633.834	-4694.664
96055	0.251908	3.70865	145.912	27.9688	-60.82987	-4633.834	-4694.664
96056	0.251908	3.83047	145.912	27.0174	-59.78407	-4635.379	-4695.163
96057	0.250266	3.7224	143.994	24.8631	-56.51802	-4637.213	-4693.731
96058	0.250266	3.7224	143.994	24.8631	-56.51802	-4637.213	-4693.731
96059	0.250266	3.7224	143.81	24.8631	-56.36408	-4637.357	-4693.721
96060	0.250105	3.68996	143.81	22.6198	-54.73342	-4639.323	-4694.057
96061	0.250105	3.68996	141.16	22.6198	-52.54714	-4641.697	-4694.244
96062	0.250105	3.68996	141.16	25.7376	-54.93895	-4638.918	-4693.857
96063	0.250105	3.68996	141.16	25.7376	-54.93895	-4638.918	-4693.857
96064	0.250105	3.70379	144.568	29.2892	-60.93997	-4633.766	-4694.706
96065	0.250105	3.70379	143.699	29.2892	-60.20884	-4634.32	-4694.529
96066	0.249611	3.70379	145.27	24.1441	-57.06593	-4637.211	-4694.277
96067	0.249611	3.70379	145.27	24.1441	-57.06593	-4637.211	-4694.277
96068	0.249611	3.80145	145.27	24.1441	-56.91341	-4637.626	-4694.54
96069	0.249611	3.77607	142.54	24.1441	-54.66267	-4640.703	-4695.366
96070	0.249611	3.77607	143.13	24.1441	-55.15132	-4639.784	-4694.935
96071	0.249611	3.77607	143.13	25.1267	-55.9231	-4638.947	-4694.87
96072	0.249611	3.77607	143.13	25.1267	-55.9231	-4638.947	-4694.87
96073	0.249611	3.77607	143.13	22.1776	-53.72283	-4641.724	-4695.447
96074	0.249611	3.77607	143.624	25.0341	-56.26058	-4638.354	-4694.615
96075	0.249611	3.77607	145.139	25.0341	-57.53895	-4636.592	-4694.131
96076	0.249611	3.77607	143.22	25.0341	-55.92334	-4638.905	-4694.828
96077	0.249611	3.75064	141.437	24.11	-53.7721	-4641.606	-4695.378
96078	0.249611	3.64712	140.636	22.5286	-52.12681	-4641.724	-4693.851
96079	0.253028	3.64712	140.636	22.5286	-52.12689	-4641.791	-4693.918
96080	0.253028	3.64712	140.636	29.16	-57.65594	-4636.568	-4694.224
96081	0.253028	3.64955	138.085	29.16	-55.62762	-4639.998	-4695.626
96082	0.253028	3.61128	138.331	29.16	-55.88131	-4638.557	-4694.438
96083	0.253028	3.61128	140.143	24.6439	-53.36026	-4639.902	-4693.263
96084	0.253028	3.61128	139.324	24.6439	-52.70774	-4640.676	-4693.384
96085	0.253028	3.61128	139.324	25.6967	-53.55716	-4639.813	-4693.37
96086	0.253028	3.67785	139.324	25.6967	-53.45139	-4641.378	-4694.83
96087	0.253028	3.63885	138.332	26.3243	-53.25849	-4641.151	-4694.409
96088	0.253028	3.63885	138.332	26.3243	-53.25849	-4641.151	-4694.409
96089	0.253028	3.62264	138.332	26.3243	-53.2843	-4640.737	-4694.021
96090	0.249457	3.67634	138.332	24.3745	-51.61191	-4643.751	-4695.363
96091	0.249457	3.57219	138.332	24.3745	-51.77792	-4641.552	-4693.33
96092	0.249457	3.5914	138.332	26.0848	-53.13104	-4640.283	-4693.414
96093	0.249457	3.5914	138.332	21.3912	-49.61307	-4644.585	-4694.198
96094	0.247418	3.49621	138.332	21.3912	-49.76668	-4645.695	-4695.461
96095	0.249339	3.49621	138.332	20.2656	-49.05402	-4646.665	-4695.719
96096	0.249339	3.62756	140.292	21.9073	-51.45311	-4642.543	-4693.996
96097	0.249339	3.62756	140.292	21.7732	-51.3628	-4642.683	-4694.046
96098	0.249339	3.62756	139.89	23.4098	-52.19303	-4641.364	-4693.557
96099	0.249339	3.62815	139.89	23.4098	-52.19209	-4641.371	-4693.563
96100	0.249339	3.66975	139.89	23.4098	-52.12603	-4642.044	-4694.17
96101	0.249339	3.66975	139.89	26.3403	-54.45579	-4639.643	-4694.099
96102	0.249339	3.59733	139.89	22.6211	-51.67294	-4642.051	-4693.724
96103	0.249339	3.59733	139.89	22.6211	-51.67294	-4642.051	-4693.724
96104	0.249339	3.59733	137.858	22.6211	-50.07033	-4643.884	-4693.954
96105	0.249339	3.59733	136.701	22.6211	-49.17593	-4645.335	-4694.511
96106	0.249339	3.52983	136.701	26.5295	-52.34485	-4641.075	-4693.42
96107	0.249339	3.52983	136.701	27.3003	-53.02052	-4640.554	-4693.575
96108	0.249339	3.57362	136.701	27.3003	-52.94994	-4640.957	-4693.907
96109	0.249339	3.57362	137.065	25.5522	-51.73147	-4641.8	-4693.531
