"iter"	"Krestbody_plasma.1."	"VmaxC.1."	"Km.1."	"QurineC.1."	"Tmc.1."	"Kt.1."	"LnPrior"	"LnData"	"LnPosterior"
97496	0.365304	0.791833	8.00008	2.90616	0.988227	0.00119787	-186.1209	-1076.044	-1262.165
97497	0.365304	0.791833	8.00008	2.90616	0.988227	0.00119787	-186.1209	-1076.044	-1262.165
97498	0.365304	0.766753	7.91157	2.90616	0.988227	0.00119787	-178.739	-1082.343	-1261.082
97499	0.365304	0.766753	7.91157	2.90616	0.988227	0.00119787	-178.739	-1082.343	-1261.082
97500	0.365304	0.766753	7.91157	2.90616	0.988227	0.00119787	-178.739	-1082.343	-1261.082
97501	0.365304	0.766753	7.88683	2.90616	0.988227	0.00119787	-178.7403	-1082.392	-1261.133
97502	0.363924	0.770072	8.13791	2.90616	0.988227	0.00140877	-179.485	-1082.406	-1261.891
97503	0.363924	0.772501	8.13791	2.90616	0.982784	0.00140877	-180.1966	-1081.14	-1261.337
97504	0.363924	0.772501	8.13791	2.90616	0.973486	0.000841669	-180.7644	-1079.683	-1260.447
97505	0.363924	0.772501	8.11933	2.90616	0.973486	0.000841669	-180.7653	-1079.622	-1260.387
97506	0.363924	0.772501	8.18507	2.90616	0.973486	0.000841669	-180.7621	-1079.927	-1260.689
97507	0.363924	0.772501	8.18507	2.88256	0.972537	0.00196606	-179.6609	-1082.027	-1261.688
97508	0.363924	0.772447	8.18507	2.88256	0.972537	0.00187342	-179.7361	-1081.869	-1261.605
97509	0.363924	0.782096	8.18507	2.88256	0.994842	0.00399818	-180.4907	-1083.13	-1263.621
97510	0.363924	0.772689	7.96177	2.88256	0.989339	0.00399818	-177.7426	-1086.418	-1264.161
97511	0.371265	0.771099	8.03279	2.88256	0.989339	0.00249281	-178.7199	-1083.52	-1262.24
97512	0.371265	0.766514	8.12279	3.02605	0.989339	0.00249281	-177.344	-1086.194	-1263.538
97513	0.371265	0.766514	8.15598	2.97012	0.970461	0.00249281	-177.3724	-1084.891	-1262.264
97514	0.371265	0.764666	7.81154	2.97012	0.970461	0.00267793	-176.675	-1086.604	-1263.279
97515	0.371265	0.764666	8.01445	2.97012	0.970461	0.00222756	-177.1043	-1084.561	-1261.666
97516	0.374357	0.767706	8.01445	2.97012	0.970461	0.00177186	-178.4252	-1082.694	-1261.119
97517	0.374357	0.774357	8.01445	2.97012	0.970461	0.00233633	-179.809	-1082.096	-1261.905
97518	0.374357	0.788986	8.01445	2.97012	0.970461	0.00233633	-184.1315	-1079.533	-1263.665
97519	0.374357	0.788986	8.01445	2.88187	1.00371	0.00248148	-183.9895	-1079.481	-1263.471
97520	0.374357	0.788986	8.06565	2.88187	1.00371	0.00138939	-185.0579	-1076.8	-1261.858
97521	0.374357	0.791131	8.06565	2.88187	1.03356	0.00214271	-184.9364	-1079.37	-1264.307
97522	0.361764	0.791131	8.06565	2.88187	1.02145	0.00214271	-184.9661	-1078.095	-1263.061
97523	0.361764	0.791131	8.06565	2.88187	1.02145	0.00214271	-184.9661	-1078.095	-1263.061
97524	0.361764	0.791131	8.06565	2.88187	0.987637	0.00212967	-185.0046	-1077.826	-1262.831
97525	0.360012	0.791131	8.06565	2.96421	0.984413	0.00212967	-184.9866	-1077.97	-1262.957
97526	0.379436	0.791131	8.06565	2.99591	0.984413	0.00212967	-184.9461	-1077.937	-1262.883
97527	0.379436	0.78412	8.06565	2.99591	0.973362	0.00182031	-183.1694	-1078.666	-1261.836
97528	0.379436	0.78412	8.06565	2.99591	0.999081	0.000762379	-184.1942	-1077.098	-1261.292
97529	0.360486	0.78412	8.06565	2.99591	0.978286	0.000762379	-184.2409	-1076.582	-1260.823
97530	0.361783	0.790408	8.06565	2.99591	0.971636	0.000939109	-185.9403	-1075.596	-1261.536
97531	0.361783	0.796235	8.38239	2.99591	0.971636	0.00193898	-186.6883	-1074.923	-1261.611
97532	0.361783	0.796235	8.38239	2.99591	0.990474	0.00193898	-186.674	-1075.626	-1262.3
97533	0.361783	0.787351	8.38239	2.97011	0.990474	0.00277503	-183.2038	-1080.316	-1263.52
97534	0.361783	0.787109	8.38239	2.79861	0.990474	0.00325523	-182.715	-1080.625	-1263.34
97535	0.361783	0.787109	8.38239	2.79861	0.982376	0.00325523	-182.7212	-1080.359	-1263.08
97536	0.361783	0.802108	8.38239	2.79861	0.982376	0.00282403	-187.6485	-1075.136	-1262.785
97537	0.361783	0.7983	8.38239	2.79861	0.993728	0.00398547	-185.3647	-1078.335	-1263.7
97538	0.361783	0.814334	8.38239	2.79861	0.993728	0.00398547	-190.2602	-1074.836	-1265.096
97539	0.361783	0.799998	8.38239	2.64691	0.989929	0.004216	-185.704	-1079.814	-1265.518
97540	0.361783	0.796701	8.45878	2.64691	0.968627	0.00409664	-184.8349	-1080.877	-1265.711
97541	0.361783	0.796701	8.35117	2.99601	0.936344	0.00409664	-184.7645	-1080.907	-1265.671
97542	0.361783	0.780803	8.37671	2.85586	0.936344	0.00362098	-180.5178	-1083.714	-1264.232
97543	0.357518	0.771159	8.57866	2.85586	0.945811	0.0049398	-176.4177	-1090.834	-1267.252
97544	0.357518	0.801222	8.57866	2.85586	0.945811	0.0049398	-185.3548	-1080.204	-1265.559
97545	0.381125	0.801222	8.57866	2.72993	0.945811	0.00339985	-186.8284	-1079.381	-1266.21
97546	0.381125	0.801222	8.57866	2.72993	0.962981	0.00342574	-186.7903	-1078.689	-1265.479
97547	0.381125	0.801222	8.57866	2.72993	0.979852	0.00330186	-186.8972	-1078.414	-1265.311
97548	0.381125	0.797573	8.57866	2.72993	0.979852	0.00330186	-185.793	-1079.585	-1265.378
97549	0.381125	0.797573	8.57866	2.72993	0.955883	0.00168049	-187.3922	-1076.228	-1263.62
97550	0.381125	0.797573	8.33402	2.87213	0.970737	0.00149298	-187.5365	-1074.387	-1261.923
97551	0.381125	0.7865	8.33402	2.87213	0.970737	0.00234795	-183.3803	-1079.104	-1262.485
97552	0.366099	0.7865	8.4987	2.87213	0.931946	0.000895099	-184.8555	-1076.142	-1260.997
97553	0.366099	0.7865	8.4987	2.87213	0.931946	0.000895099	-184.8555	-1076.142	-1260.997
97554	0.366099	0.793145	8.4987	2.82355	0.914847	0.000895099	-186.8677	-1075.983	-1262.85
97555	0.366099	0.793145	8.4987	2.82355	0.914847	0.000895099	-186.8677	-1075.983	-1262.85
97556	0.366099	0.785934	8.4987	2.93174	0.914847	0.000895099	-184.6835	-1076.873	-1261.557
97557	0.366099	0.785934	8.53983	3.07718	0.915048	0.000895099	-184.6406	-1076.777	-1261.418
97558	0.366099	0.775612	8.53983	3.07718	0.915048	0.000895099	-181.5944	-1080.762	-1262.356
97559	0.368121	0.785489	8.53983	3.07718	0.948742	0.000895099	-184.4794	-1077.344	-1261.823
97560	0.368121	0.785489	8.45493	3.07718	0.947321	0.0011155	-184.2664	-1076.783	-1261.049
97561	0.368121	0.799102	8.45493	3.3687	0.957142	0.00100517	-188.3693	-1074.556	-1262.925
97562	0.368121	0.796367	8.45493	3.30356	0.957357	0.00100517	-187.5608	-1074.831	-1262.392
97563	0.376863	0.796367	8.45493	3.06269	0.957357	0.000740882	-187.8743	-1072.294	-1260.168
97564	0.379868	0.796367	8.19276	3.06269	0.957357	0.000740882	-187.8823	-1073.031	-1260.913
97565	0.379868	0.775727	8.19276	3.06269	0.957357	0.000740882	-181.7476	-1078.243	-1259.99
97566	0.379868	0.767788	8.18939	2.84339	0.936155	0.000740882	-179.5116	-1081.495	-1261.007
97567	0.379868	0.748414	8.18939	2.84339	0.956435	0.000740882	-173.9544	-1089.786	-1263.74
97568	0.378944	0.748414	8.17375	2.84339	0.956435	0.000740882	-173.9567	-1089.472	-1263.429
97569	0.372496	0.752625	7.785	2.9646	0.956435	0.00141594	-174.4757	-1086.988	-1261.464
97570	0.372496	0.743401	7.785	2.9646	0.923728	0.000972113	-172.3378	-1089.823	-1262.161
97571	0.372496	0.743401	7.785	2.9646	0.963904	0.00269726	-170.6137	-1092.318	-1262.932
97572	0.372496	0.758214	7.93194	2.76723	0.963904	0.000795106	-176.7257	-1084.376	-1261.102
97573	0.372496	0.758214	7.98074	2.7599	0.963904	0.000795106	-176.7254	-1084.372	-1261.098
97574	0.372496	0.758214	7.98074	2.7599	0.947278	0.00104399	-176.4915	-1085.497	-1261.989
97575	0.372496	0.764109	7.98074	2.7599	0.989377	0.00104399	-178.1529	-1083.265	-1261.418
97576	0.372496	0.772299	8.01519	2.77792	1.00724	0.000726579	-180.8228	-1080.575	-1261.397
97577	0.344272	0.781921	8.01519	2.77792	1.03177	0.000726579	-183.6759	-1080.199	-1263.875
97578	0.344272	0.806105	8.10111	2.77792	0.998572	0.00113113	-190.5613	-1074.727	-1265.288
97579	0.344272	0.788019	8.10111	2.77792	0.998572	0.00110209	-185.1348	-1078.176	-1263.311
97580	0.344272	0.788019	8.10111	2.77792	0.998572	0.00110209	-185.1348	-1078.176	-1263.311
97581	0.35452	0.788019	8.18734	2.77792	0.998572	0.00110209	-185.1137	-1076.32	-1261.434
97582	0.35452	0.79708	8.18734	2.77792	0.998572	0.00126633	-187.6678	-1074.22	-1261.888
97583	0.35452	0.79708	8.18734	3.0324	0.958322	0.00126633	-187.6262	-1075.648	-1263.274
97584	0.35452	0.784665	8.18734	3.0324	0.983151	0.00126633	-183.8935	-1078.58	-1262.474
97585	0.360352	0.784665	7.96866	2.96329	0.983151	0.0010487	-184.1291	-1077.683	-1261.812
97586	0.382156	0.784665	7.96866	2.96329	0.983151	0.00122106	-183.9232	-1078.302	-1262.225
97587	0.382156	0.767943	7.96866	2.96329	0.985666	0.00122106	-179.0162	-1082.425	-1261.442
97588	0.382156	0.759805	7.96866	3.14813	0.977995	0.00122106	-176.6242	-1085.501	-1262.125
97589	0.379995	0.759805	7.88593	3.14813	0.947276	0.00122106	-176.6552	-1084.132	-1260.787
97590	0.379995	0.760646	7.88593	2.93181	0.947276	0.00138636	-176.7935	-1084.984	-1261.778
97591	0.37157	0.759121	7.88593	2.9044	0.943309	0.00147901	-176.2895	-1085.836	-1262.125
97592	0.37157	0.759121	7.88593	2.91705	0.955627	0.00117227	-176.5792	-1084.403	-1260.982
97593	0.37157	0.758709	7.88593	2.91705	0.961955	0.00117227	-176.4564	-1084.365	-1260.821
97594	0.369123	0.758709	7.88593	2.98183	0.961955	0.00119613	-176.4185	-1084.416	-1260.835
97595	0.363424	0.758709	7.88593	2.98183	0.961955	0.00136933	-176.2569	-1085.296	-1261.553
97596	0.363424	0.758709	7.88593	3.1217	0.961955	0.00136933	-176.218	-1085.867	-1262.085
97597	0.363424	0.781547	7.88593	3.13015	0.961955	0.00136933	-182.8582	-1080.804	-1263.663
97598	0.363424	0.781547	7.88593	3.13015	0.973115	0.000936109	-183.2779	-1079.26	-1262.538
97599	0.363424	0.766552	7.88593	3.00377	0.973115	0.000936109	-178.9281	-1082.098	-1261.026
97600	0.363424	0.740327	7.88593	3.02181	0.955472	0.000936109	-171.4839	-1091.329	-1262.813
97601	0.363424	0.740327	7.88593	3.02181	0.955472	0.000924413	-171.4955	-1091.307	-1262.803
97602	0.370538	0.772072	7.88593	3.02181	0.955472	0.000924413	-180.54	-1080.819	-1261.359
97603	0.370538	0.767277	7.88593	3.02181	0.955472	0.000924413	-179.1462	-1081.711	-1260.857
97604	0.370538	0.772306	7.97269	3.02181	0.960479	0.000924413	-180.6001	-1079.811	-1260.412
97605	0.370538	0.755741	8.05764	3.06913	0.960479	0.00157046	-175.1673	-1086.916	-1262.083
97606	0.386472	0.776932	7.92173	3.06913	0.99697	0.00157046	-181.2517	-1081.763	-1263.014
97607	0.400446	0.776932	7.92173	3.06913	0.989934	0.00157046	-181.2346	-1084.093	-1265.328
97608	0.400446	0.776932	7.92173	3.06913	0.989934	0.000808403	-181.9876	-1082.43	-1264.418
97609	0.373418	0.769996	7.92173	3.06913	0.989934	0.00110171	-179.7141	-1081.554	-1261.268
97610	0.373418	0.769996	7.92173	3.06913	0.957117	0.00151433	-179.3318	-1082.051	-1261.382
97611	0.385926	0.769996	7.92173	3.3625	0.974955	0.00151433	-179.2184	-1083.792	-1263.01
97612	0.385926	0.769996	7.93454	3.3625	0.985966	0.00228901	-178.4494	-1086.08	-1264.53
97613	0.385926	0.769996	7.94423	3.3625	0.935337	0.00228901	-178.4875	-1084.588	-1263.075
97614	0.385926	0.769996	8.33618	3.19113	0.935337	0.00373478	-177.1121	-1086.302	-1263.414
97615	0.385926	0.769996	8.33618	3.19113	0.935337	0.00235405	-178.4508	-1083.992	-1262.442
97616	0.385926	0.773766	8.33618	3.19113	0.935337	0.00235405	-179.5501	-1082.57	-1262.12
97617	0.385926	0.783458	8.33618	3.19113	0.935337	0.00235405	-182.4018	-1079.478	-1261.88
97618	0.385926	0.78721	8.33618	3.19113	0.935337	0.000776932	-185.0684	-1075.261	-1260.33
97619	0.385926	0.78721	8.27199	3.19113	0.95796	0.000776932	-185.0543	-1075.674	-1260.728
97620	0.385926	0.78721	8.27199	3.19113	0.95796	0.000776932	-185.0543	-1075.674	-1260.728
97621	0.380764	0.78721	8.19246	3.19113	0.95796	0.000776932	-185.0666	-1075.3	-1260.366
97622	0.380764	0.78721	8.19246	3.19113	0.941618	0.000776932	-185.079	-1075.311	-1260.39
97623	0.380764	0.769779	8.23595	2.73329	0.968496	0.000776932	-180.0571	-1082.166	-1262.223
97624	0.373566	0.770983	8.23595	2.73329	0.968496	0.000776932	-180.4192	-1080.959	-1261.378
97625	0.373566	0.782601	8.23595	3.17901	0.968496	0.000945237	-183.5366	-1077.504	-1261.04
97626	0.379566	0.787943	8.23595	3.17901	0.934789	0.000945237	-185.1389	-1075.451	-1260.59
97627	0.379566	0.787943	8.23595	3.17901	0.935016	0.000945237	-185.1387	-1075.441	-1260.58
97628	0.379566	0.780931	8.20776	3.17901	0.972134	0.00128144	-182.6998	-1078.821	-1261.521
97629	0.382604	0.780931	8.20776	3.17901	0.91059	0.00149477	-182.5314	-1079.777	-1262.308
97630	0.382604	0.781609	8.20776	3.17901	0.91059	0.00368402	-180.5991	-1084.775	-1265.375
97631	0.382604	0.77019	8.49184	3.17901	0.926783	0.00145567	-179.396	-1083.607	-1263.003
97632	0.382604	0.771179	8.53412	3.17901	0.9068	0.00145567	-179.6971	-1082.865	-1262.562
97633	0.382604	0.776413	8.53412	3.17901	0.9068	0.00188688	-180.8032	-1081.503	-1262.306
97634	0.382604	0.776413	8.53412	3.17901	0.9068	0.00188688	-180.8032	-1081.503	-1262.306
97635	0.382604	0.780417	8.38725	3.17901	0.898151	0.00188688	-181.9949	-1080.473	-1262.468
97636	0.382604	0.782835	8.41801	3.17901	0.930311	0.00188688	-182.6831	-1078.716	-1261.399
97637	0.382604	0.782835	8.18747	3.17901	0.954597	0.00188688	-182.6759	-1078.754	-1261.43
97638	0.382604	0.7793	8.2532	2.92687	0.954597	0.00188688	-181.699	-1079.969	-1261.668
97639	0.382604	0.7793	8.2532	2.92687	0.954597	0.00179125	-181.7929	-1079.77	-1261.563
97640	0.382604	0.7793	8.2532	2.92687	0.902685	0.00179125	-181.8325	-1083.301	-1265.134
97641	0.369522	0.759659	8.2532	2.92687	0.902685	0.00133712	-176.5933	-1086.387	-1262.98
97642	0.369522	0.759659	8.33111	3.07921	0.902685	0.00254021	-175.3671	-1088.446	-1263.813
97643	0.369522	0.764251	8.34995	3.29541	0.897399	0.00254021	-176.6319	-1087.575	-1264.207
97644	0.397363	0.771669	8.29115	3.37597	0.89583	0.0019101	-179.3368	-1083.52	-1262.857
97645	0.397363	0.771669	8.22202	3.37597	0.891977	0.0019101	-179.3431	-1084.037	-1263.38
97646	0.396863	0.771669	8.35409	3.48869	0.891977	0.00138297	-179.8263	-1082.681	-1262.507
97647	0.396863	0.771669	8.35409	3.48869	0.891977	0.00197068	-179.2484	-1083.799	-1263.047
97648	0.396863	0.771669	8.35409	3.48869	0.901934	0.00192717	-179.2835	-1083.657	-1262.94
97649	0.396863	0.771669	8.35409	3.22047	0.916038	0.00192717	-179.344	-1083.323	-1262.667
97650	0.396863	0.771669	8.35409	3.22047	0.946356	0.00134317	-179.8953	-1083.79	-1263.685
97651	0.358135	0.771669	8.01752	3.22047	0.950586	0.00185346	-179.4694	-1084.403	-1263.872
97652	0.358135	0.771669	8.01752	3.22464	0.950586	0.00185346	-179.4682	-1084.437	-1263.905
97653	0.358135	0.771669	8.17499	2.92606	0.984779	0.00185346	-179.5171	-1083.274	-1262.791
97654	0.358135	0.771669	8.17499	2.89797	0.984779	0.00148927	-179.8832	-1082.456	-1262.34
97655	0.358135	0.771669	8.17499	2.89797	0.984779	0.00148927	-179.8832	-1082.456	-1262.34
97656	0.358135	0.771669	8.17499	2.89797	0.942233	0.00140521	-179.9985	-1082.095	-1262.093
97657	0.358135	0.771669	8.22377	2.89797	0.969085	0.00140521	-179.9756	-1081.982	-1261.957
97658	0.358135	0.771368	8.22377	2.89797	0.97658	0.00115777	-180.1263	-1081.965	-1262.091
97659	0.358135	0.771368	7.74481	2.89797	0.97658	0.00151587	-179.7966	-1084.647	-1264.443
97660	0.358994	0.771368	7.98002	2.89797	0.996726	0.00123956	-180.0408	-1081.646	-1261.686
97661	0.375337	0.771368	7.98002	2.89797	0.944632	0.00123956	-180.0537	-1081.982	-1262.036
97662	0.375337	0.749686	7.98002	2.89797	0.944632	0.000794217	-174.2716	-1086.492	-1260.763
97663	0.375337	0.766283	8.23008	3.06757	0.910431	0.000794217	-178.9846	-1081.749	-1260.734
97664	0.375337	0.757557	8.23008	2.94229	0.89472	0.000794217	-176.5223	-1085.994	-1262.516
97665	0.375337	0.757557	8.23008	2.94229	0.908207	0.00123532	-176.0754	-1086.074	-1262.149
97666	0.375337	0.757557	8.23008	3.06087	0.920125	0.00123532	-176.0331	-1085.44	-1261.473
97667	0.375337	0.754714	8.20834	3.06087	0.931961	0.00123652	-175.213	-1086.648	-1261.861
97668	0.375337	0.770127	8.20834	3.06087	0.938119	0.00123652	-179.6435	-1080.79	-1260.434
97669	0.372932	0.770127	8.20834	2.86629	0.933597	0.00123652	-179.7056	-1081.579	-1261.285
97670	0.372932	0.778141	8.20834	2.86629	0.933597	0.00123652	-182.0494	-1079.653	-1261.702
97671	0.372932	0.774619	8.56721	2.86629	0.93937	0.00123652	-180.994	-1082.01	-1263.005
97672	0.372932	0.77244	8.52961	2.86629	0.940096	0.000792588	-180.7981	-1081.778	-1262.576
97673	0.372932	0.77244	8.52961	2.86629	0.929908	0.000792588	-180.8058	-1081.457	-1262.263
97674	0.372932	0.77244	8.52961	2.86629	0.929908	0.00199026	-179.6248	-1083.621	-1263.246
97675	0.372932	0.77244	8.52961	3.06059	0.89222	0.00199026	-179.5989	-1083.85	-1263.449
97676	0.372932	0.780018	8.52961	3.06059	0.898932	0.00183263	-181.9709	-1080.698	-1262.669
97677	0.372932	0.780018	8.52961	3.06059	0.898932	0.00183263	-181.9709	-1080.698	-1262.669
97678	0.372932	0.780215	8.52961	3.06059	0.898932	0.00217551	-181.6933	-1081.33	-1263.023
97679	0.372932	0.780215	8.52961	3.06059	0.896775	0.00217551	-181.6949	-1081.473	-1263.168
97680	0.372932	0.780215	8.52961	3.17024	0.910645	0.00124892	-182.5648	-1079.159	-1261.724
97681	0.388289	0.780215	8.57434	3.17024	0.91254	0.00116762	-182.6166	-1079.407	-1262.024
97682	0.377344	0.781976	8.57434	3.17024	0.91254	0.00116762	-183.1543	-1078.452	-1261.606
97683	0.374843	0.808389	8.6666	3.17024	0.91254	0.00116762	-191.1005	-1070.609	-1261.71
97684	0.374843	0.804394	8.6666	3.17024	0.91254	0.00116762	-189.8807	-1071.596	-1261.477
97685	0.374843	0.804394	8.6666	3.17024	0.91254	0.00116762	-189.8807	-1071.596	-1261.477
97686	0.378725	0.778331	8.6666	3.17024	0.91254	0.00116762	-182.0726	-1081.05	-1263.122
97687	0.378725	0.805398	8.6666	3.17024	0.935583	0.00116762	-190.1627	-1071.003	-1261.166
97688	0.378725	0.805398	8.6666	3.17024	0.932052	0.00117545	-190.1577	-1070.976	-1261.134
97689	0.378725	0.795051	8.6666	3.17024	0.942461	0.00117545	-187.0159	-1075.177	-1262.193
97690	0.378725	0.795051	8.6666	3.17024	0.942461	0.00117545	-187.0159	-1075.177	-1262.193
97691	0.378725	0.795051	8.6666	3.17024	0.908635	0.00229552	-185.9411	-1076.524	-1262.465
97692	0.364261	0.795051	8.6666	3.17024	0.929551	0.00229552	-185.9487	-1077.258	-1263.207
97693	0.364261	0.793588	8.6666	3.05033	0.928787	0.0021513	-185.6837	-1076.971	-1262.655
97694	0.364261	0.793588	8.6666	3.05033	0.928787	0.000912657	-186.9033	-1074.77	-1261.674
97695	0.361335	0.807875	8.6666	3.05033	0.928787	0.000917243	-191.2336	-1070.295	-1261.529
97696	0.361335	0.807875	8.6666	2.88091	0.928787	0.000917243	-191.2813	-1070.527	-1261.809
97697	0.370133	0.807875	8.48537	2.92987	0.928787	0.000917243	-191.2619	-1071.002	-1262.264
97698	0.357748	0.807875	8.48537	2.93528	0.973593	0.0015026	-190.6683	-1070.852	-1261.52
97699	0.357748	0.798101	8.48537	2.77655	0.973593	0.00147058	-187.7741	-1073.734	-1261.508
97700	0.353794	0.798101	8.48537	2.83889	0.961459	0.00184706	-187.4017	-1074.923	-1262.325
97701	0.353794	0.798101	8.48537	2.83889	0.969776	0.00184706	-187.3953	-1074.815	-1262.21
97702	0.353794	0.798101	8.48537	2.83889	0.969776	0.00198681	-187.2583	-1075.086	-1262.344
97703	0.353794	0.80792	8.48537	2.83889	0.965513	0.00198681	-190.2465	-1072.484	-1262.731
97704	0.353794	0.79521	8.41955	2.91457	0.965513	0.00133628	-187.0113	-1074.769	-1261.78
97705	0.353794	0.804745	8.41955	2.91457	0.965513	0.00133628	-189.8985	-1072.069	-1261.968
97706	0.353794	0.799204	8.44311	2.91457	0.965513	0.000723487	-188.8215	-1072.269	-1261.09
97707	0.353794	0.799204	8.44311	2.91457	0.965513	0.000723487	-188.8215	-1072.269	-1261.09
97708	0.353794	0.799204	8.44311	2.91457	0.961199	0.000723487	-188.8248	-1072.305	-1261.13
97709	0.353794	0.799204	8.31099	2.89891	0.961199	0.00179929	-187.7735	-1075.206	-1262.979
97710	0.353794	0.804771	8.74341	2.74899	0.961199	0.00179929	-189.4853	-1073.607	-1263.092
97711	0.351666	0.832925	8.74341	2.69513	0.969939	0.000824364	-199.1974	-1063.915	-1263.112
97712	0.358664	0.82004	8.92982	2.69513	0.969939	0.000824364	-195.1387	-1067.432	-1262.571
97713	0.358664	0.82004	8.92982	2.69513	0.969939	0.000824364	-195.1387	-1067.432	-1262.571
97714	0.358664	0.810196	8.92982	2.69513	0.969939	0.000824364	-192.0984	-1071.571	-1263.669
97715	0.358664	0.841583	8.92982	2.69513	0.975888	0.000824364	-201.9229	-1060.761	-1262.684
97716	0.358664	0.826801	8.92982	2.81054	0.975888	0.000824364	-197.2112	-1064.867	-1262.078
97717	0.358664	0.826801	8.70491	2.81054	0.975888	0.00162486	-196.4315	-1065.783	-1262.215
97718	0.358664	0.831226	8.70491	2.81054	0.986568	0.00214184	-197.3076	-1065.633	-1262.941
97719	0.358664	0.831226	8.70491	2.81054	0.986568	0.00208735	-197.3609	-1065.53	-1262.891
97720	0.358664	0.831226	8.70491	2.81054	0.974735	0.00208735	-197.3699	-1065.845	-1263.215
97721	0.360613	0.819007	8.70491	2.81054	0.974735	0.00182855	-193.7976	-1068.193	-1261.991
97722	0.360613	0.829952	8.70491	2.81054	0.974735	0.00128523	-197.7538	-1064.312	-1262.066
97723	0.351583	0.829952	8.67046	2.81054	0.970589	0.00128523	-197.7735	-1065.275	-1263.048
97724	0.374498	0.829952	8.82751	2.94076	0.930217	0.00128523	-197.7219	-1065.427	-1263.149
97725	0.374498	0.829952	8.82751	2.94076	0.951324	0.00128523	-197.7058	-1064.4	-1262.106
97726	0.374498	0.841027	8.9282	2.94076	0.951324	0.00115944	-201.3359	-1061.468	-1262.804
97727	0.374498	0.841027	8.9282	2.94076	0.943466	0.00115944	-201.3419	-1061.779	-1263.121
97728	0.374498	0.841027	8.90847	2.94076	0.96506	0.00117742	-201.3086	-1061.325	-1262.634
97729	0.374498	0.826154	8.90847	2.94076	0.96506	0.00159733	-196.1912	-1066.4	-1262.591
97730	0.374498	0.826154	8.90847	3.02434	0.96506	0.00159733	-196.1677	-1066.573	-1262.741
97731	0.374498	0.826154	8.90847	3.02434	0.96506	0.00159733	-196.1677	-1066.573	-1262.741
97732	0.374498	0.826154	8.90847	3.02434	0.96506	0.00159733	-196.1677	-1066.573	-1262.741
