"median"	"LCL"	"UCL"	"mean"	"Simulations"	"dose_uM"	"Conditions"	"Chemicals"	"Times"	"variables"	"Dose_condition"
0.001323845	0.000553436025	0.0043736265	0.001635639563	"Simu1"	200	"1.NormalGFR"	"NFT"	18.4	"cplasma"	"200_1.NormalGFR"
0.00130228	0.000547719225	0.00426223575	0.001602854766	"Simu1"	200	"1.NormalGFR"	"NFT"	18.5	"cplasma"	"200_1.NormalGFR"
0.001283475	0.00054350895	0.00414547625	0.0015714421085	"Simu1"	200	"1.NormalGFR"	"NFT"	18.6	"cplasma"	"200_1.NormalGFR"
0.00126519	0.000538029075	0.00402555275	0.001541331401	"Simu1"	200	"1.NormalGFR"	"NFT"	18.7	"cplasma"	"200_1.NormalGFR"
0.001247135	0.0005317196	0.00390182825	0.001512456402	"Simu1"	200	"1.NormalGFR"	"NFT"	18.8	"cplasma"	"200_1.NormalGFR"
0.001229895	0.0005260106	0.0038043915	0.0014847544835	"Simu1"	200	"1.NormalGFR"	"NFT"	18.9	"cplasma"	"200_1.NormalGFR"
0.00121437	0.000519689775	0.003714526	0.001458166166	"Simu1"	200	"1.NormalGFR"	"NFT"	19	"cplasma"	"200_1.NormalGFR"
0.001196745	0.00051586765	0.00362818925	0.0014326354	"Simu1"	200	"1.NormalGFR"	"NFT"	19.1	"cplasma"	"200_1.NormalGFR"
0.00117939	0.0005116443	0.00354532775	0.001408108865	"Simu1"	200	"1.NormalGFR"	"NFT"	19.2	"cplasma"	"200_1.NormalGFR"
0.00116098	0.000506133075	0.003463854	0.0013845364595	"Simu1"	200	"1.NormalGFR"	"NFT"	19.3	"cplasma"	"200_1.NormalGFR"
0.00114577	0.000500796675	0.0033781085	0.001361870597	"Simu1"	200	"1.NormalGFR"	"NFT"	19.4	"cplasma"	"200_1.NormalGFR"
0.001130825	0.00049747495	0.00331239375	0.001340066377	"Simu1"	200	"1.NormalGFR"	"NFT"	19.5	"cplasma"	"200_1.NormalGFR"
0.00111765	0.00049377475	0.003247431	0.001319081051	"Simu1"	200	"1.NormalGFR"	"NFT"	19.6	"cplasma"	"200_1.NormalGFR"
0.001104245	0.0004897843	0.0031978675	0.0012988739375	"Simu1"	200	"1.NormalGFR"	"NFT"	19.7	"cplasma"	"200_1.NormalGFR"
0.00109107	0.00048366525	0.00312878575	0.0012794072725	"Simu1"	200	"1.NormalGFR"	"NFT"	19.8	"cplasma"	"200_1.NormalGFR"
0.00107743	0.000477649575	0.00305738199999999	0.0012606448	"Simu1"	200	"1.NormalGFR"	"NFT"	19.9	"cplasma"	"200_1.NormalGFR"
0.001064995	0.00047198355	0.00298935674999999	0.0012425519845	"Simu1"	200	"1.NormalGFR"	"NFT"	20	"cplasma"	"200_1.NormalGFR"
0.001052385	0.000466777275	0.00293755749999999	0.001225096242	"Simu1"	200	"1.NormalGFR"	"NFT"	20.1	"cplasma"	"200_1.NormalGFR"
0.001041365	0.000462380675	0.00288846574999999	0.001208247065	"Simu1"	200	"1.NormalGFR"	"NFT"	20.2	"cplasma"	"200_1.NormalGFR"
0.001030905	0.00045808755	0.00284058399999999	0.0011919751545	"Simu1"	200	"1.NormalGFR"	"NFT"	20.3	"cplasma"	"200_1.NormalGFR"
0.00101933	0.000453829375	0.0027944285	0.0011762529845	"Simu1"	200	"1.NormalGFR"	"NFT"	20.4	"cplasma"	"200_1.NormalGFR"
0.001008615	0.000449769475	0.002749938	0.001161054	"Simu1"	200	"1.NormalGFR"	"NFT"	20.5	"cplasma"	"200_1.NormalGFR"
0.000998239	0.0004458833	0.00269838725	0.0011463535045	"Simu1"	200	"1.NormalGFR"	"NFT"	20.6	"cplasma"	"200_1.NormalGFR"
0.00098842	0.0004417812	0.002639478	0.001132128051	"Simu1"	200	"1.NormalGFR"	"NFT"	20.7	"cplasma"	"200_1.NormalGFR"
0.0009792715	0.000437915175	0.00258947724999999	0.0011183551055	"Simu1"	200	"1.NormalGFR"	"NFT"	20.8	"cplasma"	"200_1.NormalGFR"
0.0009697995	0.0004345877	0.00255158124999999	0.00110501353	"Simu1"	200	"1.NormalGFR"	"NFT"	20.9	"cplasma"	"200_1.NormalGFR"
0.0009588685	0.000431626725	0.00251486549999999	0.001092083241	"Simu1"	200	"1.NormalGFR"	"NFT"	21	"cplasma"	"200_1.NormalGFR"
0.000949965	0.000429072175	0.0024791115	0.00107954503	"Simu1"	200	"1.NormalGFR"	"NFT"	21.1	"cplasma"	"200_1.NormalGFR"
0.000941996	0.0004258451	0.002444483	0.001067380762	"Simu1"	200	"1.NormalGFR"	"NFT"	21.2	"cplasma"	"200_1.NormalGFR"
0.0009339715	0.00042268755	0.00241514125	0.0010555735385	"Simu1"	200	"1.NormalGFR"	"NFT"	21.3	"cplasma"	"200_1.NormalGFR"
0.0009260435	0.0004198513	0.002377621	0.0010441067245	"Simu1"	200	"1.NormalGFR"	"NFT"	21.4	"cplasma"	"200_1.NormalGFR"
0.0009182985	0.000416741975	0.00233859775	0.001032965053	"Simu1"	200	"1.NormalGFR"	"NFT"	21.5	"cplasma"	"200_1.NormalGFR"
0.0009087115	0.000413371775	0.0023007695	0.0010221336965	"Simu1"	200	"1.NormalGFR"	"NFT"	21.6	"cplasma"	"200_1.NormalGFR"
0.0009009345	0.000410493475	0.00226560025	0.0010115987615	"Simu1"	200	"1.NormalGFR"	"NFT"	21.7	"cplasma"	"200_1.NormalGFR"
0.0008922445	0.000407256925	0.00222921175	0.0010013468825	"Simu1"	200	"1.NormalGFR"	"NFT"	21.8	"cplasma"	"200_1.NormalGFR"
0.0008839965	0.00040322645	0.00219519175	0.000991365607	"Simu1"	200	"1.NormalGFR"	"NFT"	21.9	"cplasma"	"200_1.NormalGFR"
0.0008749615	0.0004006352	0.002159806	0.0009816429985	"Simu1"	200	"1.NormalGFR"	"NFT"	22	"cplasma"	"200_1.NormalGFR"
0.000867593	0.000397240175	0.002130978	0.0009721675455	"Simu1"	200	"1.NormalGFR"	"NFT"	22.1	"cplasma"	"200_1.NormalGFR"
0.0008612555	0.00039388505	0.00210205325	0.0009629286295	"Simu1"	200	"1.NormalGFR"	"NFT"	22.2	"cplasma"	"200_1.NormalGFR"
0.0008529435	0.00039056195	0.00207693275	0.0009539158115	"Simu1"	200	"1.NormalGFR"	"NFT"	22.3	"cplasma"	"200_1.NormalGFR"
0.000846032	0.00038726985	0.0020463485	0.000945119528	"Simu1"	200	"1.NormalGFR"	"NFT"	22.4	"cplasma"	"200_1.NormalGFR"
0.0008382015	0.000384008725	0.002018401	0.000936530338	"Simu1"	200	"1.NormalGFR"	"NFT"	22.5	"cplasma"	"200_1.NormalGFR"
0.000831177	0.000380777625	0.00200065425	0.000928139491	"Simu1"	200	"1.NormalGFR"	"NFT"	22.6	"cplasma"	"200_1.NormalGFR"
0.0008246055	0.000377708525	0.0019846845	0.0009199386695	"Simu1"	200	"1.NormalGFR"	"NFT"	22.7	"cplasma"	"200_1.NormalGFR"
0.0008194635	0.000374872675	0.00195791875	0.0009119199495	"Simu1"	200	"1.NormalGFR"	"NFT"	22.8	"cplasma"	"200_1.NormalGFR"
0.0008138095	0.00037206485	0.0019398995	0.0009040756615	"Simu1"	200	"1.NormalGFR"	"NFT"	22.9	"cplasma"	"200_1.NormalGFR"
0.0008080425	0.00036928405	0.00192229525	0.0008963986215	"Simu1"	200	"1.NormalGFR"	"NFT"	23	"cplasma"	"200_1.NormalGFR"
0.000801867	0.000366353825	0.00190301425	0.0008888819665	"Simu1"	200	"1.NormalGFR"	"NFT"	23.1	"cplasma"	"200_1.NormalGFR"
0.0007954775	0.000363047	0.00188408925	0.0008815192365	"Simu1"	200	"1.NormalGFR"	"NFT"	23.2	"cplasma"	"200_1.NormalGFR"
0.0007904235	0.00036017415	0.0018655345	0.00087430414	"Simu1"	200	"1.NormalGFR"	"NFT"	23.3	"cplasma"	"200_1.NormalGFR"
0.000784138	0.000358267725	0.00184757325	0.0008672309135	"Simu1"	200	"1.NormalGFR"	"NFT"	23.4	"cplasma"	"200_1.NormalGFR"
0.0007793765	0.000355784575	0.001830159	0.0008602937915	"Simu1"	200	"1.NormalGFR"	"NFT"	23.5	"cplasma"	"200_1.NormalGFR"
0.0007747265	0.000353184	0.001813736	0.0008534875375	"Simu1"	200	"1.NormalGFR"	"NFT"	23.6	"cplasma"	"200_1.NormalGFR"
0.0007686055	0.000350608025	0.0017980115	0.0008468069425	"Simu1"	200	"1.NormalGFR"	"NFT"	23.7	"cplasma"	"200_1.NormalGFR"
0.0007630495	0.0003486961	0.00178259775	0.000840247294	"Simu1"	200	"1.NormalGFR"	"NFT"	23.8	"cplasma"	"200_1.NormalGFR"
0.0007577065	0.000346887	0.0017650235	0.0008338039065	"Simu1"	200	"1.NormalGFR"	"NFT"	23.9	"cplasma"	"200_1.NormalGFR"
0.0007530385	0.000343975725	0.00174936875	0.000827472288	"Simu1"	200	"1.NormalGFR"	"NFT"	24	"cplasma"	"200_1.NormalGFR"
0	0	0	0	"Simu1"	200	"2.mildGFR"	"NFT"	0	"cplasma"	"200_2.mildGFR"
0.727838	0.498326375	1.0129115	0.733870645	"Simu1"	200	"2.mildGFR"	"NFT"	0.1	"cplasma"	"200_2.mildGFR"
1.06642	0.723167875	1.52337725	1.079899308	"Simu1"	200	"2.mildGFR"	"NFT"	0.2	"cplasma"	"200_2.mildGFR"
1.273835	0.862013025	1.80529975	1.2873853665	"Simu1"	200	"2.mildGFR"	"NFT"	0.3	"cplasma"	"200_2.mildGFR"
1.44331	0.97727235	2.02601125	1.4559591715	"Simu1"	200	"2.mildGFR"	"NFT"	0.4	"cplasma"	"200_2.mildGFR"
1.58646	1.0765715	2.21125075	1.6007765405	"Simu1"	200	"2.mildGFR"	"NFT"	0.5	"cplasma"	"200_2.mildGFR"
1.709515	1.1622485	2.38527125	1.72571689	"Simu1"	200	"2.mildGFR"	"NFT"	0.6	"cplasma"	"200_2.mildGFR"
1.812105	1.23314475	2.540011	1.8328289505	"Simu1"	200	"2.mildGFR"	"NFT"	0.7	"cplasma"	"200_2.mildGFR"
1.90661	1.295064	2.6669535	1.9237308575	"Simu1"	200	"2.mildGFR"	"NFT"	0.8	"cplasma"	"200_2.mildGFR"
1.980915	1.3450685	2.77237175	1.99985553	"Simu1"	200	"2.mildGFR"	"NFT"	0.9	"cplasma"	"200_2.mildGFR"
2.045315	1.38132175	2.85764275	2.062510185	"Simu1"	200	"2.mildGFR"	"NFT"	1	"cplasma"	"200_2.mildGFR"
2.09555	1.41953475	2.93088925	2.112895635	"Simu1"	200	"2.mildGFR"	"NFT"	1.1	"cplasma"	"200_2.mildGFR"
2.133455	1.4473525	2.99473075	2.152119045	"Simu1"	200	"2.mildGFR"	"NFT"	1.2	"cplasma"	"200_2.mildGFR"
2.16277	1.46418525	3.03659125	2.18120329	"Simu1"	200	"2.mildGFR"	"NFT"	1.3	"cplasma"	"200_2.mildGFR"
2.18346	1.47162325	3.07786025	2.201093075	"Simu1"	200	"2.mildGFR"	"NFT"	1.4	"cplasma"	"200_2.mildGFR"
2.194215	1.466643	3.094243	2.212661595	"Simu1"	200	"2.mildGFR"	"NFT"	1.5	"cplasma"	"200_2.mildGFR"
2.196575	1.4574725	3.1176685	2.216715885	"Simu1"	200	"2.mildGFR"	"NFT"	1.6	"cplasma"	"200_2.mildGFR"
2.193075	1.44628175	3.122091	2.2140015345	"Simu1"	200	"2.mildGFR"	"NFT"	1.7	"cplasma"	"200_2.mildGFR"
2.19055	1.430434	3.11977175	2.2052074225	"Simu1"	200	"2.mildGFR"	"NFT"	1.8	"cplasma"	"200_2.mildGFR"
2.17445	1.402556	3.1090425	2.190970011	"Simu1"	200	"2.mildGFR"	"NFT"	1.9	"cplasma"	"200_2.mildGFR"
2.156365	1.37233775	3.1030865	2.171876004	"Simu1"	200	"2.mildGFR"	"NFT"	2	"cplasma"	"200_2.mildGFR"
2.131645	1.34059975	3.0906175	2.148466485	"Simu1"	200	"2.mildGFR"	"NFT"	2.1	"cplasma"	"200_2.mildGFR"
2.110125	1.31073675	3.068952	2.1212407765	"Simu1"	200	"2.mildGFR"	"NFT"	2.2	"cplasma"	"200_2.mildGFR"
2.07758	1.27624175	3.04126775	2.0906574735	"Simu1"	200	"2.mildGFR"	"NFT"	2.3	"cplasma"	"200_2.mildGFR"
2.04145	1.25451675	3.01199575	2.0571390015	"Simu1"	200	"2.mildGFR"	"NFT"	2.4	"cplasma"	"200_2.mildGFR"
2.006065	1.212539	2.98530675	2.0210731655	"Simu1"	200	"2.mildGFR"	"NFT"	2.5	"cplasma"	"200_2.mildGFR"
1.97205	1.177992	2.93501425	1.9828162915	"Simu1"	200	"2.mildGFR"	"NFT"	2.6	"cplasma"	"200_2.mildGFR"
1.928955	1.13676625	2.9049325	1.942693987	"Simu1"	200	"2.mildGFR"	"NFT"	2.7	"cplasma"	"200_2.mildGFR"
1.88687	1.0942735	2.86092825	1.901005235	"Simu1"	200	"2.mildGFR"	"NFT"	2.8	"cplasma"	"200_2.mildGFR"
1.84505	1.0523715	2.8227895	1.8580224645	"Simu1"	200	"2.mildGFR"	"NFT"	2.9	"cplasma"	"200_2.mildGFR"
1.79597	1.007439	2.77812	1.813995175	"Simu1"	200	"2.mildGFR"	"NFT"	3	"cplasma"	"200_2.mildGFR"
1.75038	0.96572425	2.747513	1.769149492	"Simu1"	200	"2.mildGFR"	"NFT"	3.1	"cplasma"	"200_2.mildGFR"
1.703135	0.92422465	2.69573925	1.7236921665	"Simu1"	200	"2.mildGFR"	"NFT"	3.2	"cplasma"	"200_2.mildGFR"
1.656695	0.878299575	2.64248875	1.6778099505	"Simu1"	200	"2.mildGFR"	"NFT"	3.3	"cplasma"	"200_2.mildGFR"
1.612005	0.84176325	2.60099625	1.6316728405	"Simu1"	200	"2.mildGFR"	"NFT"	3.4	"cplasma"	"200_2.mildGFR"
1.562645	0.80393855	2.55223375	1.5854336425	"Simu1"	200	"2.mildGFR"	"NFT"	3.5	"cplasma"	"200_2.mildGFR"
1.51525	0.77149395	2.51169875	1.5392301715	"Simu1"	200	"2.mildGFR"	"NFT"	3.6	"cplasma"	"200_2.mildGFR"
1.466825	0.73814565	2.4727645	1.4931868055	"Simu1"	200	"2.mildGFR"	"NFT"	3.7	"cplasma"	"200_2.mildGFR"
1.41874	0.702836075	2.4248765	1.4474142375	"Simu1"	200	"2.mildGFR"	"NFT"	3.8	"cplasma"	"200_2.mildGFR"
1.36859	0.6686465	2.3652355	1.4020120195	"Simu1"	200	"2.mildGFR"	"NFT"	3.9	"cplasma"	"200_2.mildGFR"
1.31997	0.63549275	2.303099	1.3570682595	"Simu1"	200	"2.mildGFR"	"NFT"	4	"cplasma"	"200_2.mildGFR"
1.272405	0.60221525	2.256387	1.3126609185	"Simu1"	200	"2.mildGFR"	"NFT"	4.1	"cplasma"	"200_2.mildGFR"
1.226575	0.572053975	2.20021825	1.268859288	"Simu1"	200	"2.mildGFR"	"NFT"	4.2	"cplasma"	"200_2.mildGFR"
1.182755	0.53898865	2.15123725	1.2257235085	"Simu1"	200	"2.mildGFR"	"NFT"	4.3	"cplasma"	"200_2.mildGFR"
1.13889	0.507699525	2.09692425	1.1833061655	"Simu1"	200	"2.mildGFR"	"NFT"	4.4	"cplasma"	"200_2.mildGFR"
1.096955	0.478043075	2.051652	1.1416529515	"Simu1"	200	"2.mildGFR"	"NFT"	4.5	"cplasma"	"200_2.mildGFR"
1.0553	0.446029425	1.990916	1.100802503	"Simu1"	200	"2.mildGFR"	"NFT"	4.6	"cplasma"	"200_2.mildGFR"
1.01665	0.418262375	1.93451175	1.0607879785	"Simu1"	200	"2.mildGFR"	"NFT"	4.7	"cplasma"	"200_2.mildGFR"
0.9752675	0.39564345	1.88755975	1.021637111	"Simu1"	200	"2.mildGFR"	"NFT"	4.8	"cplasma"	"200_2.mildGFR"
0.938794	0.373977775	1.83584775	0.9833723375	"Simu1"	200	"2.mildGFR"	"NFT"	4.9	"cplasma"	"200_2.mildGFR"
0.899581	0.351919375	1.79089575	0.946011986	"Simu1"	200	"2.mildGFR"	"NFT"	5	"cplasma"	"200_2.mildGFR"
0.8592895	0.32981285	1.73361925	0.909570038	"Simu1"	200	"2.mildGFR"	"NFT"	5.1	"cplasma"	"200_2.mildGFR"
0.8258985	0.30870065	1.68679375	0.8740570025	"Simu1"	200	"2.mildGFR"	"NFT"	5.2	"cplasma"	"200_2.mildGFR"
0.7897905	0.2901091	1.64640975	0.839480097	"Simu1"	200	"2.mildGFR"	"NFT"	5.3	"cplasma"	"200_2.mildGFR"
0.7554055	0.2697383	1.6034975	0.805843397	"Simu1"	200	"2.mildGFR"	"NFT"	5.4	"cplasma"	"200_2.mildGFR"
0.7212845	0.251554175	1.554498	0.7731483775	"Simu1"	200	"2.mildGFR"	"NFT"	5.5	"cplasma"	"200_2.mildGFR"
0.689111	0.2358456	1.5141195	0.741394193	"Simu1"	200	"2.mildGFR"	"NFT"	5.6	"cplasma"	"200_2.mildGFR"
0.6566185	0.220547575	1.4757695	0.71057778585	"Simu1"	200	"2.mildGFR"	"NFT"	5.7	"cplasma"	"200_2.mildGFR"
0.6268345	0.205775425	1.4290885	0.68069401125	"Simu1"	200	"2.mildGFR"	"NFT"	5.8	"cplasma"	"200_2.mildGFR"
0.5976905	0.19153245	1.3912065	0.65173623995	"Simu1"	200	"2.mildGFR"	"NFT"	5.9	"cplasma"	"200_2.mildGFR"
0.5690305	0.1787015	1.3477915	0.62369620955	"Simu1"	200	"2.mildGFR"	"NFT"	6	"cplasma"	"200_2.mildGFR"
0.5424815	0.166086725	1.302967	0.5965642396	"Simu1"	200	"2.mildGFR"	"NFT"	6.1	"cplasma"	"200_2.mildGFR"
0.5165605	0.15494515	1.260428	0.5703295548	"Simu1"	200	"2.mildGFR"	"NFT"	6.2	"cplasma"	"200_2.mildGFR"
0.4911015	0.1433172	1.21887425	0.5449802022	"Simu1"	200	"2.mildGFR"	"NFT"	6.3	"cplasma"	"200_2.mildGFR"
0.466251	0.132519775	1.17680775	0.52050328445	"Simu1"	200	"2.mildGFR"	"NFT"	6.4	"cplasma"	"200_2.mildGFR"
0.4423985	0.12422635	1.14754975	0.4968851322	"Simu1"	200	"2.mildGFR"	"NFT"	6.5	"cplasma"	"200_2.mildGFR"
0.4197995	0.1161093	1.11132975	0.4741112074	"Simu1"	200	"2.mildGFR"	"NFT"	6.6	"cplasma"	"200_2.mildGFR"
0.399269	0.107308275	1.07554125	0.4521663709	"Simu1"	200	"2.mildGFR"	"NFT"	6.7	"cplasma"	"200_2.mildGFR"
0.3776345	0.099169615	1.040395	0.43103487535	"Simu1"	200	"2.mildGFR"	"NFT"	6.8	"cplasma"	"200_2.mildGFR"
0.358804	0.092201155	1.00590775	0.4107004129	"Simu1"	200	"2.mildGFR"	"NFT"	6.9	"cplasma"	"200_2.mildGFR"
0.3393355	0.085808335	0.972067874999999	0.39114623255	"Simu1"	200	"2.mildGFR"	"NFT"	7	"cplasma"	"200_2.mildGFR"
0.320244	0.0789273125	0.943333475	0.3723551159	"Simu1"	200	"2.mildGFR"	"NFT"	7.1	"cplasma"	"200_2.mildGFR"
0.302028	0.073133075	0.910602775	0.3543095854	"Simu1"	200	"2.mildGFR"	"NFT"	7.2	"cplasma"	"200_2.mildGFR"
0.285591	0.0677230525	0.876861624999999	0.33699168125	"Simu1"	200	"2.mildGFR"	"NFT"	7.3	"cplasma"	"200_2.mildGFR"
0.2691285	0.062247005	0.844698675	0.3203832848	"Simu1"	200	"2.mildGFR"	"NFT"	7.4	"cplasma"	"200_2.mildGFR"
0.2539255	0.0580987525	0.81302715	0.3044659492	"Simu1"	200	"2.mildGFR"	"NFT"	7.5	"cplasma"	"200_2.mildGFR"
0.239671	0.053994025	0.782735	0.28922108035	"Simu1"	200	"2.mildGFR"	"NFT"	7.6	"cplasma"	"200_2.mildGFR"
0.226232	0.0500236625	0.7529273	0.27462997235	"Simu1"	200	"2.mildGFR"	"NFT"	7.7	"cplasma"	"200_2.mildGFR"
0.2129885	0.0460849825	0.725865875	0.26067372	"Simu1"	200	"2.mildGFR"	"NFT"	7.8	"cplasma"	"200_2.mildGFR"
0.199909	0.0427724225	0.69824745	0.24733339875	"Simu1"	200	"2.mildGFR"	"NFT"	7.9	"cplasma"	"200_2.mildGFR"
0.187494	0.0400239675	0.671216325	0.23459000145	"Simu1"	200	"2.mildGFR"	"NFT"	8	"cplasma"	"200_2.mildGFR"
0.1766565	0.0371030725	0.645789675	0.22242457025	"Simu1"	200	"2.mildGFR"	"NFT"	8.1	"cplasma"	"200_2.mildGFR"
0.165679	0.0345303975	0.619189425	0.21081816385	"Simu1"	200	"2.mildGFR"	"NFT"	8.2	"cplasma"	"200_2.mildGFR"
0.1559285	0.0321835175	0.594187225	0.19975192955	"Simu1"	200	"2.mildGFR"	"NFT"	8.3	"cplasma"	"200_2.mildGFR"
0.1469145	0.02988584	0.571159975	0.1892071607	"Simu1"	200	"2.mildGFR"	"NFT"	8.4	"cplasma"	"200_2.mildGFR"
0.1378835	0.0276182125	0.547464049999999	0.179165245805	"Simu1"	200	"2.mildGFR"	"NFT"	8.5	"cplasma"	"200_2.mildGFR"
0.1296255	0.02541982	0.525768974999999	0.16960779031	"Simu1"	200	"2.mildGFR"	"NFT"	8.6	"cplasma"	"200_2.mildGFR"
0.121487	0.0237842725	0.50723595	0.16051661961	"Simu1"	200	"2.mildGFR"	"NFT"	8.7	"cplasma"	"200_2.mildGFR"
0.1139765	0.02214597	0.48769325	0.15187377795	"Simu1"	200	"2.mildGFR"	"NFT"	8.8	"cplasma"	"200_2.mildGFR"
0.1065285	0.0205187025	0.46708085	0.143661616985	"Simu1"	200	"2.mildGFR"	"NFT"	8.9	"cplasma"	"200_2.mildGFR"
0.09975015	0.01914624	0.447115025	0.135862780635	"Simu1"	200	"2.mildGFR"	"NFT"	9	"cplasma"	"200_2.mildGFR"
0.09335	0.0178955575	0.427773475	0.128460245585	"Simu1"	200	"2.mildGFR"	"NFT"	9.1	"cplasma"	"200_2.mildGFR"
0.08791975	0.0166944525	0.4090576	0.121437346605	"Simu1"	200	"2.mildGFR"	"NFT"	9.2	"cplasma"	"200_2.mildGFR"
0.08269055	0.0156650625	0.390968125	0.114777802565	"Simu1"	200	"2.mildGFR"	"NFT"	9.3	"cplasma"	"200_2.mildGFR"
0.0777557	0.0147044175	0.373495075	0.108465719455	"Simu1"	200	"2.mildGFR"	"NFT"	9.4	"cplasma"	"200_2.mildGFR"
0.0727716	0.013866505	0.356628425	0.102485614485	"Simu1"	200	"2.mildGFR"	"NFT"	9.5	"cplasma"	"200_2.mildGFR"
0.06807825	0.0128645575	0.340359175	0.09682244717	"Simu1"	200	"2.mildGFR"	"NFT"	9.6	"cplasma"	"200_2.mildGFR"
0.0639027	0.0119930975	0.324697	0.09146158961	"Simu1"	200	"2.mildGFR"	"NFT"	9.7	"cplasma"	"200_2.mildGFR"
0.06021655	0.011108695	0.309613275	0.08638889732	"Simu1"	200	"2.mildGFR"	"NFT"	9.8	"cplasma"	"200_2.mildGFR"
0.05640255	0.010434445	0.295408375	0.08159065617	"Simu1"	200	"2.mildGFR"	"NFT"	9.9	"cplasma"	"200_2.mildGFR"
0.0530256	0.0097302015	0.2824438	0.07705362385	"Simu1"	200	"2.mildGFR"	"NFT"	10	"cplasma"	"200_2.mildGFR"
0.04992185	0.008988023	0.26941305	0.072765015255	"Simu1"	200	"2.mildGFR"	"NFT"	10.1	"cplasma"	"200_2.mildGFR"
0.04681445	0.008382616	0.2561585	0.06871251457	"Simu1"	200	"2.mildGFR"	"NFT"	10.2	"cplasma"	"200_2.mildGFR"
0.04374045	0.0078717925	0.243471075	0.0648842774	"Simu1"	200	"2.mildGFR"	"NFT"	10.3	"cplasma"	"200_2.mildGFR"
0.0409731	0.00726163025	0.232402425	0.06126890661	"Simu1"	200	"2.mildGFR"	"NFT"	10.4	"cplasma"	"200_2.mildGFR"
0.0382251	0.00673913725	0.221718075	0.057855465685	"Simu1"	200	"2.mildGFR"	"NFT"	10.5	"cplasma"	"200_2.mildGFR"
0.03591435	0.0063146035	0.210981475	0.05463348253	"Simu1"	200	"2.mildGFR"	"NFT"	10.6	"cplasma"	"200_2.mildGFR"
0.0336724	0.00596518275	0.2006735	0.05159290557	"Simu1"	200	"2.mildGFR"	"NFT"	10.7	"cplasma"	"200_2.mildGFR"
0.0317056	0.00560764425	0.1905817	0.04872414763	"Simu1"	200	"2.mildGFR"	"NFT"	10.8	"cplasma"	"200_2.mildGFR"
0.02979495	0.00529917	0.180383775	0.04601802502	"Simu1"	200	"2.mildGFR"	"NFT"	10.9	"cplasma"	"200_2.mildGFR"
0.02807055	0.00499790375	0.1695077	0.04346577047	"Simu1"	200	"2.mildGFR"	"NFT"	11	"cplasma"	"200_2.mildGFR"
0.02638225	0.0046589165	0.1604572	0.04105903888	"Simu1"	200	"2.mildGFR"	"NFT"	11.1	"cplasma"	"200_2.mildGFR"
0.02489865	0.0043917335	0.152148825	0.038789864865	"Simu1"	200	"2.mildGFR"	"NFT"	11.2	"cplasma"	"200_2.mildGFR"
0.02354855	0.004163844	0.144229425	0.036650684135	"Simu1"	200	"2.mildGFR"	"NFT"	11.3	"cplasma"	"200_2.mildGFR"
0.0222308	0.00395458775	0.1366841	0.034634277255	"Simu1"	200	"2.mildGFR"	"NFT"	11.4	"cplasma"	"200_2.mildGFR"
0.02090915	0.003762288	0.129194025	0.032733806125	"Simu1"	200	"2.mildGFR"	"NFT"	11.5	"cplasma"	"200_2.mildGFR"
0.01980345	0.00358541625	0.1222335	0.030942762545	"Simu1"	200	"2.mildGFR"	"NFT"	11.6	"cplasma"	"200_2.mildGFR"
0.0185773	0.003411029	0.1162005	0.029254984665	"Simu1"	200	"2.mildGFR"	"NFT"	11.7	"cplasma"	"200_2.mildGFR"
0.0174772	0.003219925	0.110049625	0.027664626105	"Simu1"	200	"2.mildGFR"	"NFT"	11.8	"cplasma"	"200_2.mildGFR"
0.0164338	0.0030447455	0.104849425	0.02616613703	"Simu1"	200	"2.mildGFR"	"NFT"	11.9	"cplasma"	"200_2.mildGFR"
0.01553535	0.00288401825	0.0999416724999999	0.024754273535	"Simu1"	200	"2.mildGFR"	"NFT"	12	"cplasma"	"200_2.mildGFR"
0.014673	0.00273902225	0.0952547824999998	0.02342406905	"Simu1"	200	"2.mildGFR"	"NFT"	12.1	"cplasma"	"200_2.mildGFR"
0.0139308	0.00261201675	0.0907561075	0.02217082592	"Simu1"	200	"2.mildGFR"	"NFT"	12.2	"cplasma"	"200_2.mildGFR"
0.0132315	0.00249281975	0.0855505424999999	0.0209901019075	"Simu1"	200	"2.mildGFR"	"NFT"	12.3	"cplasma"	"200_2.mildGFR"
0.0124918	0.00238159525	0.0805411349999997	0.019877697996	"Simu1"	200	"2.mildGFR"	"NFT"	12.4	"cplasma"	"200_2.mildGFR"
0.0118108	0.00227754	0.0759188174999996	0.0188296519475	"Simu1"	200	"2.mildGFR"	"NFT"	12.5	"cplasma"	"200_2.mildGFR"
0.01117755	0.00218016575	0.0722485099999997	0.017842212977	"Simu1"	200	"2.mildGFR"	"NFT"	12.6	"cplasma"	"200_2.mildGFR"
0.0106391	0.002089006	0.0687559949999997	0.016911855399	"Simu1"	200	"2.mildGFR"	"NFT"	12.7	"cplasma"	"200_2.mildGFR"
0.01013975	0.002003625	0.0654357474999998	0.016035241817	"Simu1"	200	"2.mildGFR"	"NFT"	12.8	"cplasma"	"200_2.mildGFR"
0.0096514	0.00192362725	0.0622801099999998	0.0152092280445	"Simu1"	200	"2.mildGFR"	"NFT"	12.9	"cplasma"	"200_2.mildGFR"
0.009143475	0.00184864875	0.0592818374999998	0.0144308464975	"Simu1"	200	"2.mildGFR"	"NFT"	13	"cplasma"	"200_2.mildGFR"
